position,artist,album,release_date,primary_genres,secondary_genres,descriptors,number_ratings,number_reviews,avg_rating,id_spotify
362,Golgothan Remains,Perverse Offerings to the Void,8 February 2018,Death Metal,Black Metal,"dark, aggressive, dissonant, heavy, dense, occult, ominous, male vocals",404,6,3.43,5ncRusCwsNK3Gl0zwwOsxF
363,Rival Consoles,Persona,13 April 2018,"Microhouse, IDM","Ambient Techno, Tech House, Progressive Electronic","atmospheric, instrumental, rhythmic, cold, mysterious, sampling, soothing","1,358",7,3.42,1BI2mpiBt99NlNvLka4QhG
364,Covet,Effloresce,13 July 2018,Math Rock,Post-Rock,"instrumental, mellow, lush, aquatic, technical, uncommon time signatures, melodic, soothing","1,103",5,3.42,77jVhWpFhxjvPJi1tNVmTG
365,Duda Beat,Sinto muito,27 April 2018,"Alternative R&B, Alt-Pop","Brega, Electropop, Tecnobrega","breakup, warm, female vocals, love, sentimental, romantic, playful, melancholic",489,4,3.42,5fu7gooH6bp15cPuYGfGvx
366,Crippled Black Phoenix,Great Escape,14 September 2018,Progressive Rock,"Post-Rock, Art Rock","male vocals, sombre, melancholic, female vocals, atmospheric, progressive, introspective, apocalyptic",401,5,3.44,6F2EJ4TAUAyPShRxIa8EOj
367,All Them Witches,ATW,28 September 2018,"Psychedelic Rock, Blues Rock","Stoner Rock, Heavy Psych","psychedelic, male vocals, abstract, heavy, poetic, rhythmic",399,8,3.44,6a0CYDb1WPpOhYTOuZ6Fii
368,A Beacon School,Cola,23 March 2018,Dream Pop,"Indie Pop, Chillwave, Jangle Pop","melodic, summer, warm, lush, mellow, male vocals",436,6,3.44,4DgLSmrmC8rVUwERdWoNS4
369,Portrayal of Guilt,Let Pain Be Your Guide,16 November 2018,Screamo,"Sludge Metal, Black Metal","aggressive, dark, heavy, male vocals, anxious, chaotic, dissonant, energetic",909,5,3.42,5GStomhR8W8iZYNG8d9lD4
370,Sunset Rollercoaster,Cassa Nova,14 March 2018,"Sophisti-Pop, Synthpop","Adult Contemporary, Soft Rock, City Pop, Psychedelic Pop, Progressive Pop","male vocals, melodic, soft, mellow, lush, psychedelic, love",335,1,3.44,45ORwwWRCfr6F4seKmP9JQ
371,Desired,Plastic Whatever,8 October 2018,Future Funk,Vaporwave,"happy, sampling, energetic, rhythmic, female vocals, party, urban, uplifting",645,8,3.42,2XYLw6vqrcTLkhdsMgx9I8
372,Mach-Hommy,Bulletproof Luh,14 February 2018,East Coast Hip Hop,"Jazz Rap, Boom Bap, Chipmunk Soul","love, mellow, rhythmic, sexual, playful, male vocals, sampling, romantic",521,3,3.42,1FYLuAiPOrkzaGvsBbPn5A
373,Hikaru Utada 宇多田ヒカル,初恋 (Hatsukoi),27 June 2018,"Contemporary R&B, J-Pop","Adult Contemporary, Chamber Pop, Art Pop, Jazz Pop","androgynous vocals, rhythmic, longing, melancholic, peaceful, dense, ethereal, eclectic",374,1,3.43,5LujjneauI3ixPFoRcQCAI
374,Marissa Nadler,For My Crimes,28 September 2018,"Chamber Folk, Singer-Songwriter",Dream Pop,"melancholic, atmospheric, female vocals, introspective, lush, acoustic, ethereal, dark","1,009",12,3.42,4iPRoJhhINTC35gGqOoHWG
375,Beyond Creation,Algorythm,12 October 2018,"Technical Death Metal, Progressive Metal",,"technical, science fiction, progressive, male vocals, complex, futuristic, ominous, aggressive",647,6,3.41,4EthcoHjY4dBlEx0ZF486z
376,Ice Nine Kills,The Silver Scream,5 October 2018,Melodic Metalcore,"Alternative Metal, Symphonic Metal","Halloween, concept album, violence, aggressive, male vocals, passionate, heavy, humorous",614,6,3.37,3DVjLNjzyZBVc8eZcJoulz
377,Delta Sleep,Ghost City,10 August 2018,"Math Rock, Indie Rock","Midwest Emo, Post-Rock","uncommon time signatures, male vocals, melodic, bittersweet, concept album",428,1,3.42,63PgGSb6ZkwPVfMZVOhObO
378,Cult Leader,A Patient Man,9 November 2018,"Sludge Metal, Mathcore","Slowcore, Atmospheric Sludge Metal","depressive, heavy, sombre, male vocals, melancholic, angry, uncommon time signatures, passionate",843,7,3.41,7aAX0X6tnt9KKDFdJTxhnR
379,EXO,Don't Mess Up My Tempo,2 November 2018,"Contemporary R&B, K-Pop","Pop Rap, Electropop, Dance-Pop, Trap","male vocals, rhythmic, love, romantic, melodic, soothing, repetitive",438,4,3.42,0aMI0Kctp6xwSnRFakNF3D
380,Outer Heaven,Realms of Eternal Decay,12 October 2018,Death Metal,Death Doom Metal,"male vocals, nihilistic, angry, apocalyptic, heavy, hateful, raw, aggressive",426,3,3.43,4IkEUnE6LARHCXiVOoLuIF
381,Hopesfall,Arbiter,13 July 2018,Post-Hardcore,"Alternative Rock, Space Rock Revival, Shoegaze","male vocals, melodic, passionate, space, epic, aggressive, anthemic, introspective",370,7,3.41,5VJ72R6K0tsO9zwBwjjuBJ
382,MIKE,Renaissance Man,21 June 2018,"Experimental Hip Hop, East Coast Hip Hop, Conscious Hip Hop","Abstract Hip Hop, Sound Collage, Cloud Rap, Spoken Word, Hypnagogic Pop","lo-fi, hypnotic, introspective, male vocals, abstract, sampling, lethargic, depressive","1,064",5,3.42,79Na5t7WM2KpNPpMozy9rJ
383,Oceans of Slumber,The Banished Heart,2 March 2018,Progressive Metal,"Doom Metal, Melodic Death Metal","longing, sombre, female vocals, progressive",336,8,3.43,2ZNoxhNbYKfdIk79d0K8UE
384,Toby Driver,They Are the Shield,21 September 2018,"Art Rock, Chamber Music","Post-Rock, Progressive Rock","atmospheric, melancholic, chamber music, male vocals, ethereal, poetic, soothing, introspective",671,6,3.42,3RS0bMJ3aHM2hf3YsjKWAC
385,JMSN,Velvet,21 September 2018,"Neo-Soul, Contemporary R&B","Smooth Soul, Synth Funk, Jazz-Funk, Sophisti-Pop","melodic, sensual, nocturnal, soft, male vocals, sexual, romantic, party",402,1,3.43,2wN3fuTXmj387DO7wxNjz8
386,Antarctigo Vespucci,Love in the Time of E-Mail,26 October 2018,Power Pop,"Indie Rock, Pop Punk","energetic, melodic, male vocals, love, introspective, anxious, melancholic, anthemic",590,11,3.42,0fB20lk7IujnEMO26kFGHa
387,Solar Temple,Fertile Descent,28 September 2018,"Atmospheric Black Metal, Blackgaze",Post-Metal,"raw, atmospheric, ethereal, male vocals, melodic, female vocals, hypnotic, surreal",372,3,3.43,2rzRtNhjRYJ74THKGidWaN
388,DeepChord,Immersions,20 July 2018,"Dub Techno, Ambient Techno","Nature Recordings, Ambient Dub","aquatic, hypnotic, meditative, surreal, dense, psychedelic, repetitive, rhythmic",443,5,3.42,0hnVSwbGkjHWmc741L0dlG
389,Esoctrilihum,Pandaemorthium (Forbidden Formulas to Awaken the Blind Sovereigns of Nothingness),16 February 2018,"Death Metal, Black Metal",Atmospheric Black Metal,"complex, dark, heavy, atmospheric, male vocals, ominous, technical, occult",379,5,3.42,0iYF846eD8ie9SQXb4odKh
390,Turnstile,Time & Space,23 February 2018,"New York Hardcore, Hardcore Punk",Post-Hardcore,"energetic, male vocals, aggressive, heavy, rebellious, urban, anxious, noisy","2,130",15,3.39,7bZveW9UQfYbkPH9pkpaQx
391,Skeletonwitch,Devouring Radiant Light,20 July 2018,Melodic Black Metal,Thrash Metal,"dark, heavy, aggressive, male vocals, cold, melodic",717,5,3.41,03T9bKKlfydmgyarZCKlDo
392,Ghost,Prequelle,1 June 2018,Hard Rock,"Pop Rock, Heavy Metal, AOR","melodic, male vocals, triumphant, occult, anthemic, satanic, energetic, death","4,568",42,3.36,1KMfjy6MmPorahRjxhTnxm
393,Slow Crush,Aurora,28 September 2018,Shoegaze,"Dream Pop, Noise Pop","dense, female vocals, atmospheric, sensual, lush, ethereal, sombre, bittersweet",751,4,3.41,0osZlocRb2qhAikwANurFc
394,Tuzza Globale,Fino alla fine,21 December 2018,"Trap, Cloud Rap",Experimental Hip Hop,"hedonistic, drugs, male vocals, playful, sexual, melodic, urban",353,1,3.40,7t7rZZ9zHRy1bIQ2Pjpbdn
395,Graveyard,Peace,25 May 2018,Hard Rock,"Blues Rock, Stoner Rock","rhythmic, male vocals, heavy, lonely, longing",459,5,3.42,3xcnM2zA3T1M50sJMxHKN2
396,Sobs,Telltale Signs,22 June 2018,Indie Pop,"Twee Pop, Dream Pop","female vocals, introspective, melodic, sentimental, bittersweet, ethereal",271,2,3.46,1yxXlj58HpGAJmsHUZM1dP
397,Sam Wilkes,WILKES,5 October 2018,"Nu Jazz, Jazz Fusion","Ambient, Jazz Fusion","calm, atmospheric, ethereal, lush, soothing, futuristic, mellow, psychedelic",224,3,3.62,2eIIziDvAkkXGCZi4RQvXE
398,Haunt,Burst Into Flame,8 August 2018,Heavy Metal,,"melodic, playful, energetic, occult, male vocals, nocturnal, heavy, polyphonic",338,2,3.42,50MltM9JHbIX2AuMvTwAji
399,GoGo Penguin,A Humdrum Star,9 February 2018,"Nu Jazz, Jazz Fusion","Jazz-Rock, Post-Rock","soothing, rhythmic, melodic, instrumental, atmospheric, lush, uncommon time signatures, playful",773,7,3.41,21TUXYHOeHVMOKbCuxzfKn
400,Parcels,Parcels,12 October 2018,"Disco, Nu-Disco","Funktronica, Soft Rock","melodic, male vocals, warm, soft, passionate, lush, calm, rhythmic",747,5,3.40,6tNAnVG8xrmMbINuWutrNy
401,Dayglow,Fuzzybrain,28 September 2018,"Bedroom Pop, Indie Pop","Dream Pop, Hypnagogic Pop","melodic, warm, uplifting, summer, longing, love, male vocals, happy",735,12,3.40,7CEcveuhikJxpej7s1Nypr
402,Lucifer,Lucifer II,6 July 2018,"Hard Rock, Heavy Metal",Blues Rock,"female vocals, heavy, anthemic, melodic, energetic",332,9,3.43,0KBiVNLXpoABuC3klB1gcf
403,Bambara,Shadow on Everything,6 April 2018,Post-Punk,"Punk Blues, Noise Rock, Cowpunk","male vocals, dark, sombre, nocturnal, noisy, rhythmic, anxious, cold",647,4,3.41,3Zm3420IoopupAXkVardqt
404,Anna Calvi,Hunter,31 August 2018,Art Rock,Gothic Rock,"female vocals, lush, energetic, LGBT, epic, passionate, sexual, sensual",968,12,3.40,4i2XIJtswPyQE6G46wpKpH
405,Apollo Brown & Joell Ortiz,Mona Lisa,26 October 2018,"East Coast Hip Hop, Boom Bap","Conscious Hip Hop, Boom Bap","rhythmic, sampling, male vocals",295,3,3.44,25Lia0Q4UWkAqIBF30QVJE
406,Fantastic Negrito,Please Don't Be Dead,15 June 2018,"Soul, Blues Rock","Gospel, Psychedelic Soul","playful, male vocals, passionate, melodic, political",253,5,3.51,4EdNTjVzjIxYqEUGPiyiZS
407,Fief,IV,20 November 2018,"Neo-Medieval Folk, Dungeon Synth",,"instrumental, melodic, medieval, romantic, peaceful, autumn, epic, sentimental",276,2,3.45,
408,Gillian Carter,...This Earth Shaped Tomb,31 August 2018,Screamo,"Post-Hardcore, Post-Rock, Emoviolence","dark, aggressive, angry, melancholic, heavy, energetic, dense, anxious",268,2,3.47,1k4AfLS963UsFQM6jQyxMP
409,Reol れをる,事実上 (Jijitsujō),17 October 2018,"J-Pop, Electropop","Japanese Hip Hop, Art Pop, Pop Rap, Pop Rock, Trap [EDM]","female vocals, rhythmic, mechanical, energetic, surreal",287,1,3.48,56wJa8429dW2miEyvDb04e
410,Travis Scott,Astroworld,3 August 2018,"Trap, Pop Rap, Southern Hip Hop","Alternative R&B, Cloud Rap, Neo-Psychedelia","psychedelic, drugs, male vocals, hedonistic, sexual, boastful, party, melodic","16,239",110,3.32,41GuZcammIkupMPKH2OJ6I
411,Pendant,Make Me Know You Sweet,19 January 2018,Ambient,"Drone, Glitch, Ambient Dub, Nature Recordings","atmospheric, hypnotic, mysterious, peaceful, minimalistic, calm, repetitive, ethereal","1,111",10,3.40,4cq8lOA5PvprvOw8xpLEFI
412,Various Artists,Kulør 001,11 October 2018,"Techno, Industrial Techno, Tech Trance","Tech Trance, Acid Techno","urban, rhythmic, energetic, party, atmospheric",252,1,3.52,5Yo7kKeYFP5BiypcwNYfTz
413,Carne Doce,Tônus,17 July 2018,"Indie Rock, Psychedelic Pop","Dream Pop, Neo-Psychedelia","female vocals, sexual, psychedelic, soft, melodic, vulgar, melancholic, sombre",317,4,3.40,1hvL0H8bXnyz8lgZHzztxs
414,The Field,Infinite Moment,21 September 2018,Minimal Techno,"Ambient Techno, Tech House, Microhouse","hypnotic, rhythmic, repetitive, atmospheric, dense, lush, instrumental, sampling",974,6,3.40,6PXo1kN8wmPQBB3gp8qLtP
415,Cosmo Sheldrake,The Much Much How How and I,6 April 2018,"Indie Pop, Chamber Pop, Art Pop","Indie Folk, Baroque Pop, Experimental Hip Hop","quirky, male vocals, aquatic, psychedelic, nature, mysterious, surreal",449,4,3.41,0j3JXvhwr5TPF4rt3qfzxL
416,Of Feather and Bone,Bestial Hymns of Perversion,23 March 2018,Death Metal,Deathgrind,"infernal, heavy, dense, apocalyptic, dark, hateful, nihilistic, misanthropic",420,7,3.41,4wndwBCP1irt8M68MChfxz
417,Charles Bradley,Black Velvet,9 November 2018,Soul,"Psychedelic Soul, Rhythm & Blues","raw, male vocals, melodic, romantic, longing, passionate",312,2,3.42,400loE3SctqEMczKAB8IKj
418,Stephen Malkmus and The Jicks,Sparkle Hard,18 May 2018,Indie Rock,Indie Pop,"mellow, male vocals, playful, melodic, bittersweet, summer, conscious, warm","1,194",11,3.39,5DMvSCwRqfNVlMB5LjHOwG
419,Iceage,Beyondless,4 May 2018,"Post-Punk, Art Punk","Punk Blues, Art Rock","passionate, poetic, male vocals, rhythmic, energetic, eclectic, love, nihilistic","3,999",27,3.37,46peZGePeFdYI1BwUFo0mw
420,potsu,Just Friends,17 July 2018,"Lo-Fi Hip Hop, Instrumental Hip Hop","Bossa nova, Jazz Rap","instrumental, mellow, calm, urban, soothing, soft, rhythmic, playful",586,9,3.40,16Plc6F8ZjKVlaqEkbCKfr
421,Khontkar,100,14 December 2018,Trap,"Cloud Rap, Pop Rap","boastful, male vocals, party, hedonistic, urban",336,2,3.54,4jbCnoikb4bCEdaQ3OSu48
422,Cloud Nothings,Last Building Burning,19 October 2018,"Post-Hardcore, Indie Rock","Noise Rock, Emo","male vocals, angry, aggressive, passionate, melodic, noisy, energetic, anxious","1,525",12,3.39,0naReP78PmA4IKPVWcxiFW
423,Keiji Haino + SUMAC,"アメリカドル紙幣よ そのまま横を向いたままでいてくれ 正面からは見られたもんじゃないから (American Dollar Bill - Keep Looking Sideways, You're Too Hideous to Look at Face On)",23 February 2018,"Noise Rock, Free Improvisation","Sludge Metal, Experimental Rock","chaotic, improvisation, raw, avant-garde, aggressive, manic, noisy, male vocals","1,174",7,3.38,6yqZZpDNeqNTPsk0fH2Pi7
424,Leon Vynehall,Nothing Is Still,15 June 2018,"Ambient, Ambient House","Nu Jazz, Downtempo, Deep House","atmospheric, lush, peaceful, calm, ethereal, urban, instrumental","1,386",10,3.39,6WeIO0CpDMiMXTglv0KuLr
425,Vessel,Queen of Golden Dogs,9 November 2018,"Deconstructed Club, IDM","Chamber Music, Progressive Electronic, Modern Classical, Neoclassical New Age, Hard Drum","chaotic, tribal, playful, energetic, chamber music, dense, progressive, rhythmic","1,158",10,3.39,4wVHohBynJ5eFHw6Cc1WzD
426,Hailu Mergia,Lala Belu,23 February 2018,Ethio-Jazz,Tizita,"rhythmic, passionate, happy, improvisation, warm, instrumental, uplifting",805,3,3.40,5daH3Ogui4BqvMrMLaEJ2Q
427,Kelly Moran,Ultraviolet,2 November 2018,Post-Minimalism,"Progressive Electronic, Impressionism, Ambient, Electroacoustic","lush, technical, nocturnal, instrumental, atmospheric, ethereal, repetitive, progressive",768,3,3.40,0dfCsSXhtcdAyW7ODD4Aeu
428,Kadhja Bonet,Childqueen,8 June 2018,"Psychedelic Soul, Neo-Soul","Smooth Soul, Art Pop, Chamber Pop, Dream Pop","calm, warm, female vocals, psychedelic, atmospheric, ethereal",672,7,3.40,1rUI6iwxz81yEgS7POrqlO
429,Burial Invocation,Abiogenesis,6 July 2018,Death Metal,"Death Doom Metal, Technical Death Metal","heavy, aggressive, male vocals, dark, ominous, suspenseful, technical, dissonant",285,3,3.41,7zFs0mlSNxa43MVb0eMoEV
430,Félix Blume,Death in Haiti: Funeral Brass Bands & Sounds From Port au Prince,26 January 2018,"Field Recordings, British Brass Band, French Caribbean Music","Spoken Word, Dixieland, French Caribbean Music","death, funereal, sombre, sad, religious, Christian, melancholic, bittersweet",705,10,3.39,6S9gC3Mf5Pna3BHewbgODe
431,Innumerable Forms,Punishment in Flesh,17 August 2018,"Death Doom Metal, Death Metal",,"death, dark, heavy, aggressive, dense, violence, misanthropic, occult",282,3,3.42,6Ko5ou4SbaAihbfGmeCc0b
432,Korridor,End of Cycle,24 September 2018,"Industrial Techno, Dark Ambient","Drone, Ambient Techno, Dub Techno","ominous, atmospheric, hypnotic, repetitive, surreal, anxious, heavy, nocturnal",632,4,3.39,4ADuro5qi33lCaEr4vsVXw
433,Gaz Coombes,World's Strongest Man,4 May 2018,"Art Rock, Indie Rock","Indie Pop, Art Pop",male vocals,367,10,3.40,3GNgyMVDg6PSVsOxFfHZsO
434,Psycroptic,As the Kingdom Drowns,7 November 2018,Technical Death Metal,,"technical, male vocals, aggressive",379,2,3.40,178MVoPdEAX4Ri7m030WnN
435,Black Tongue,Nadir,31 October 2018,Deathcore,Sludge Metal,"heavy, male vocals, dark, sombre, suspenseful",388,2,3.39,35hNgW0p1Uzwrqd6zzunfP
436,Metric,Art of Doubt,21 September 2018,Indie Rock,"Synthpop, New Wave, Post-Punk Revival","female vocals, anxious, energetic, atmospheric, melancholic, rhythmic, melodic",735,9,3.39,234lxLeeuQCxSumvL3gB2z
437,Esperanza Spalding,12 Little Spells,18 October 2018,"Art Pop, Vocal Jazz","Jazz Fusion, Neo-Soul, Progressive Pop, Psychedelic Soul","avant-garde, spiritual, introspective, female vocals, concept album, calm, progressive, hypnotic",322,3,3.40,5qyj79rRuklEu1jUW4QqQp
438,Dance Gavin Dance,Artificial Selection,8 June 2018,Post-Hardcore,"Math Rock, Alternative Rock, Funk Rock","melodic, technical, energetic, uncommon time signatures, happy, progressive, male vocals, uplifting",974,14,3.35,6rBnEJJUih41OU4AemGs4y
439,M. Geddes Gengras,Light Pipe,15 October 2018,"Space Ambient, Ambient","Progressive Electronic, Drone","atmospheric, instrumental, minimalistic, hypnotic, space, ethereal, soothing, meditative",241,1,3.55,6KUr8qUsM16eszlT2lzKTQ
440,Toundra,Vortex,27 April 2018,"Post-Rock, Post-Metal",Atmospheric Sludge Metal,"instrumental, melodic, progressive, atmospheric, melancholic, warm, desert, heavy",527,8,3.40,0BZ6vnrROx7OJMLGNFuEtW
441,In the Woods...,Cease the Day,23 November 2018,Progressive Metal,"Doom Metal, Melodic Black Metal","male vocals, dark, sombre, progressive, serious, energetic, introspective, melancholic",341,4,3.40,38E3uOaajjZtbNAHh6bp2q
442,Exlimitir,It Weighed Itself in Silver,10 February 2018,"Technical Death Metal, Dissonant Death Metal, Avant-Garde Metal",,"dissonant, dark, technical, heavy, aggressive, death, cryptic, disturbing",266,2,3.49,
443,Louis Cole,Time,10 August 2018,"Synth Funk, Synthpop","Sophisti-Pop, Neo-Soul, Art Pop, Jazz Pop","quirky, playful, male vocals, energetic, lush, melodic, eclectic, humorous",923,7,3.38,0WbNyHNpkxpqscNWiiEhZS
444,Seun Kuti and Egypt 80,Black Times,2 March 2018,Afrobeat,"Afro-Jazz, Gospel, Afro-Funk","tropical, warm, rebellious, male vocals, repetitive, rhythmic, protest, political",294,5,3.40,6e6eXRU1Tb5ClhBRNtRcxK
445,Alameda 4,Czarna woda,30 May 2018,"Noise Rock, Experimental Rock, Psychedelic Rock","Psychedelic Rock, Post-Rock, Noise Rock","noisy, male vocals",297,,3.40,0QvcM64zEwLVOgOvgEbNxd
446,GRLwood,Daddy,15 June 2018,"Riot Grrrl, Indie Rock","Queercore, Noise Rock, Post-Hardcore","sarcastic, female vocals, angry, LGBT, passionate, conscious, playful, love",287,3,3.44,1R2Ky437vHsCBUGwKoVcmK
447,Tribulation,Down Below,26 January 2018,"Gothic Metal, Heavy Metal",Melodic Black Metal,"dark, melodic, male vocals, sombre, melancholic, ominous, heavy, death","1,293",16,3.38,3W0Attfc9hO9Vb03ngDn2k
448,Courtney Barnett,Tell Me How You Really Feel,18 May 2018,"Indie Rock, Singer-Songwriter","Garage Rock, Lo-Fi / Slacker Rock","introspective, female vocals, conscious, melancholic, mellow, lonely, warm, melodic","3,750",33,3.36,3l7JWewI3ZByxaT5BCgRx2
449,Rezzett,Rezzett LP,19 February 2018,Outsider House,"Industrial Techno, Jungle","lo-fi, rhythmic, repetitive, sampling, psychedelic, raw, atmospheric, instrumental",725,4,3.39,5N91OjEKm2kLaPuXhlFpkx
450,Prime Minister of Doom,Mudshadow Propaganda,April 2018,Deep House,"Tribal House, Minimal Techno, Dub Techno, Deep House","repetitive, hypnotic, tribal, atmospheric, minimalistic, warm, spiritual, sampling",589,5,3.38,
451,Polyphia,New Levels New Devils,12 October 2018,Math Rock,"Trap [EDM], Jazz Fusion","technical, instrumental, energetic, complex, quirky, playful, eclectic, rhythmic","2,564",25,3.33,7GhytR6ZMWetf1jxAzITtG
452,Ripped to Shreds,埋葬,27 March 2018,Death Metal,Death Doom Metal,"death, ominous, heavy, male vocals, occult, energetic, aggressive, folklore",398,4,3.40,5DkJC2mvFcTefTP90w7Sds
453,Kai Whiston,Kai Whiston Bitch,23 November 2018,"Deconstructed Club, UK Bass, Hybrid Trap","Glitch Hop, Trap [EDM], UK Bass","atmospheric, futuristic, dark, complex, dense, aggressive, sampling, heavy",971,3,3.38,1auZUryryMMpmnnApcKKmz
454,Jorja Smith,Lost & Found,8 June 2018,"Contemporary R&B, Neo-Soul","Pop Soul, Trip Hop","romantic, melancholic, female vocals, melodic, sombre, breakup, longing, passionate","2,522",16,3.37,3AlSuZnX4ZCab8eoWnnfbm
455,ION,A Path Unknown,28 January 2018,Atmospheric Black Metal,"Sludge Metal, Post-Metal, Drone Metal","mysterious, male vocals, dense, sombre, space, psychedelic, nocturnal, complex",282,4,3.39,
