position,artist,album,release_date,primary_genres,secondary_genres,descriptors,number_ratings,number_reviews,avg_rating,id_spotify
336,Oddisee,The Good Fight,5 May 2015,"Conscious Hip Hop, East Coast Hip Hop","Jazz Rap, Neo-Soul, Boom Bap","introspective, uplifting, male vocals, conscious, optimistic",771,9,3.42,2Il6nG7cY7C7mRax2KqPtL
337,Corpo-Mente,Corpo-Mente,24 March 2015,Folktronica,"Opera, Trip Hop, Chamber Folk, Dark Cabaret, Breakcore","progressive, female vocals, playful, sombre, eclectic, dark, melodic",594,7,3.41,13TFD9hLg0f7pVgsnfGvlf
338,Failure,The Heart Is a Monster,30 June 2015,Alternative Rock,"Space Rock, Post-Hardcore, Space Rock Revival","introspective, sombre, dense, space, atmospheric, male vocals, melancholic, melodic",541,8,3.42,
339,Lemon Meringue Die,Nobody Wouldn't See Good Things,17 August 2015,"Lo-Fi / Slacker Rock, Indie Folk, Noise Pop","Field Recordings, Twee Pop","bittersweet, lo-fi, LGBT, androgynous vocals, love, warm, sad, death",236,8,3.70,7KwlKIhWczcqf1hPDuSnc9
340,Kurt Vile,b'lieve i'm goin down...,25 September 2015,"Folk Rock, Singer-Songwriter",Psychedelic Folk,"mellow, male vocals, alienation, summer, melancholic, acoustic","2,576",31,3.39,2uRTsStAmo7Z2UwCIvuwMv
341,Marina and the Diamonds,Froot,13 March 2015,"Synthpop, Electropop, Pop Rock","Dance-Pop, Pop Rock, Alt-Pop","introspective, existential, melodic, female vocals, passionate, bittersweet, optimistic, sexual","2,876",16,3.38,3TGFADcugVPngfF7dtiqqY
342,The Body & Thou,"You, Whom I Have Always Hated",27 January 2015,"Sludge Metal, Doom Metal",,"misanthropic, noisy, heavy, angry, dark, dense, apocalyptic",952,5,3.41,73OQfBTwyMYrAhkTJlMz7s
343,The Chills,Silver Bullets,30 October 2015,"Dunedin Sound, Jangle Pop",Power Pop,"political, warm, melodic, male vocals, atmospheric",360,8,3.42,4KkxkiukK9gYImkJYChjKa
344,Scriptonite Скриптонит,Дом с нормальными явлениями (Dom s normalnymi yavleniyami),23 November 2015,"Trap, Conscious Hip Hop","Cloud Rap, Trip Hop, Experimental Hip Hop","urban, alcohol, melancholic, passionate, drugs, male vocals, concept album, lethargic",557,6,3.37,7j7tgADtrPaN7Rrfb8qIcI
345,Ozric Tentacles,Technicians of the Sacred,11 May 2015,"Space Rock, Progressive Rock","Progressive Electronic, Ambient Dub, Post-Rock","mellow, complex, fantasy, space, playful, atmospheric, ethereal, lush",305,7,3.42,5TKgm712sYqYwN792KONcF
346,Westkust,Last Forever,22 April 2015,"Shoegaze, Noise Pop","Dream Pop, Indie Pop","lush, male vocals, female vocals, warm, noisy, energetic, ethereal",686,9,3.41,3kLX0EGka394xpJwnPlij4
347,The Apartments,"No Song, No Spell, No Madrigal",13 April 2015,Chamber Pop,"Baroque Pop, Slowcore","melancholic, introspective, death, winter, sad, urban, serious, peaceful",489,6,3.41,7ntrT5zfOqlx4R5XVXvjcg
348,James McMurtry,Complicated Game,24 February 2015,"Singer-Songwriter, Americana",Folk Rock,male vocals,220,3,3.64,0uZF0Y3tD2XLnIfBGn59Ly
349,Bekëth Nexëhmü,De forna sederna,19 May 2015,Atmospheric Black Metal,"Ambient, Black Ambient","winter, atmospheric, male vocals, cold, improvisation",240,1,3.63,
350,Songhoy Blues,Music in Exile,23 February 2015,Songhai Music,Blues Rock,"male vocals, energetic, desert",418,4,3.42,0DVAsW7CZkaUg8zv0FinJI
351,C Duncan,Architect,17 July 2015,"Indie Pop, Indie Rock, Neo-Psychedelia","Baroque Pop, Indie Folk, Psychedelic Folk, Chamber Pop, Ambient Pop","male vocals, lush, ethereal, calm, mellow, soft, Wall of Sound, soothing",334,5,3.42,5H2ZiMPaJpVkqoD9O4Fzvq
352,Trigg & Gusset,Adagio for the Blue,9 November 2015,"Dark Jazz, Cool Jazz",,"nocturnal, instrumental, mysterious, peaceful, autumn, sombre, atmospheric, ominous",243,1,3.53,1zky1vyRPYZktQdeEgqVIX
353,Blanck Mass,Dumb Flesh,12 May 2015,"Electro-Industrial, Post-Industrial","Drone, Techno, Noise, Deconstructed Club","sampling, rhythmic, dense, hypnotic, instrumental, futuristic, dark, energetic","1,843",12,3.40,2f6y5TjWHIuaiBY9A2ZtHm
354,Motörhead,Bad Magic,28 August 2015,"Heavy Metal, Hard Rock",,"male vocals, energetic, rhythmic, raw, heavy, aggressive, rebellious","1,269",17,3.40,6dMv1580G91kLYjquABSPQ
355,Marika Hackman,We Slept at Last,16 February 2015,"Indie Folk, Singer-Songwriter","Slowcore, Art Pop","female vocals, lonely, acoustic, sombre, ethereal, calm, dark",621,5,3.41,7bGKJT7GMChX7lM3txM9Iz
356,Gang of Youths,The Positions,17 April 2015,Indie Rock,Heartland Rock,"male vocals, passionate, introspective, melancholic, death, sombre, love, bittersweet",271,3,3.48,22O48ndcQUFyzk7Kpwqw6n
357,Vanilla,Origin,20 September 2015,Instrumental Hip Hop,Lo-Fi Hip Hop,"instrumental, repetitive, summer, sampling, mellow, warm, melodic",320,1,3.42,6J7xW1IJiJ82bSVsEWVCCY
358,The Internet,Ego Death,30 June 2015,"Neo-Soul, Alternative R&B","Jazz-Funk, Acid Jazz, Psychedelic Soul","LGBT, drugs, mellow, romantic, female vocals, lush, sexual, rhythmic","2,770",14,3.39,69g3CtOVg98TPOwqmI2K7Q
359,Laura Marling,Short Movie,23 March 2015,"Indie Folk, Singer-Songwriter","Folk Rock, Chamber Folk","love, existential, philosophical, melancholic, introspective, female vocals, acoustic","1,316",16,3.40,2hGp4zeWcLdeQ0iq7Uj52Q
360,Wand,Golem,17 March 2015,Psychedelic Rock,"Heavy Psych, Garage Rock, Noise Rock, Neo-Psychedelia","psychedelic, heavy, male vocals, noisy, occult, surreal, hypnotic, anxious","1,233",17,3.40,5ZTqzCCjEF5pwSnr6o7Jga
361,Nothing But Thieves,Nothing But Thieves,16 October 2015,Alternative Rock,,"male vocals, energetic, melodic, passionate, introspective, melancholic","1,051",6,3.39,3q4BkDV5B7sczFcfrIl2a2
362,Envy,Atheist's Cornea,13 May 2015,"Post-Rock, Screamo",Post-Hardcore,"energetic, passionate, male vocals, melancholic, atmospheric, aggressive, depressive, dense",842,13,3.40,0LHxJ82ikbDre4IJfdsnM6
363,Hong Kong Express,This,18 August 2015,"Downtempo, Dreampunk, Vaporwave","Ambient, Future Garage","futuristic, nocturnal, atmospheric, urban, female vocals, ethereal, calm, melancholic",493,5,3.41,5G5Ezml2qgIbKFKhIgJFnE
364,Scale the Summit,V,18 September 2015,Progressive Metal,"Progressive Rock, Jazz Fusion, Djent",instrumental,291,4,3.43,0rYN3gN9xKNmjiZR7ckyzJ
365,Employed to Serve,Greyer Than You Remember,25 May 2015,Mathcore,,"aggressive, angry, passionate, female vocals, self-hatred, misanthropic, anxious",255,1,3.55,1FcUygOLARkK1T0XPBdT5G
366,The Amazing,Picture You,17 February 2015,"Folk Rock, Neo-Psychedelia","Dream Pop, Psychedelic Rock, Progressive Rock, Post-Rock, Space Rock Revival","mellow, male vocals, melodic, soft",333,5,3.41,5Wc6k0uTvL4C0zaccreJVQ
367,The World Is a Beautiful Place & I Am No Longer Afraid to Die,Harmlessness,25 September 2015,Midwest Emo,"Post-Rock, Indie Rock","melancholic, uplifting, bittersweet, passionate, male vocals, anxious, sentimental, lonely","2,912",27,3.37,6yJAGomK5rv3uAqJMw5d9n
368,Luxury Elite,World Class,21 July 2015,Vaporwave,"Synth Funk, Smooth Jazz","nocturnal, instrumental, urban, mellow, repetitive, soft, sampling, uplifting","1,099",9,3.39,6aLiYlTMrvma12uDvlRm5x
369,Cindy Lee,Malenkost,17 November 2015,"Lo-Fi / Slacker Rock, Hypnagogic Pop, Noise Pop","No Wave, Noise Pop, Noise, Girl Group","lo-fi, sad, androgynous vocals, noisy, surreal, dark, lonely, introspective",395,4,3.42,1yiAALwTIbor6EcHg5TRgc
370,DJ Richard,Grind,2 September 2015,Ambient Techno,"Outsider House, Tech House, Electro, IDM","cold, nocturnal, atmospheric, melodic, rhythmic",593,5,3.41,0wIZK8q5ysJFAR2viTCXe9
371,Arcturus,Arcturian,8 May 2015,"Progressive Metal, Avant-Garde Metal",Symphonic Black Metal,"atmospheric, progressive, male vocals, science fiction, space","1,132",20,3.39,5yJ9F1Md1I14N0r1LcIF58
372,Desolate Shrine,The Heart of the Netherworld,13 January 2015,"Death Doom Metal, Death Metal",Black Metal,,449,6,3.41,49kze6CvD7F5ZCW1R38xxm
373,Windows 98の,これは魂のために,18 January 2015,"Vaportrap, Vaporwave, Dreampunk","Drone, Ambient, Glitch, Post-Industrial, Instrumental Hip Hop","dense, atmospheric, noisy, anxious, sampling, ethereal, surreal, melancholic",408,4,3.41,
374,Sports,All of Something,30 October 2015,"Indie Pop, Bedroom Pop, Pop Punk","Pop Punk, Indie Rock, Power Pop",female vocals,316,2,3.42,7qF1gpcdtieCm4AQwwBeYi
375,Alameda 5,Duch tornada,11 May 2015,"Experimental Rock, Psychedelic Rock","Space Rock, Progressive Electronic, Avant-Folk, Post-Rock, Free Jazz","atmospheric, instrumental",551,6,3.41,7MPyQH0l3fOavkfx9F0H48
376,Mac Miller,GO:OD AM,18 September 2015,"Pop Rap, Abstract Hip Hop","Cloud Rap, Jazz Rap, Trap","drugs, male vocals, boastful, rhythmic, abstract, sampling","4,181",7,3.38,2Tyx5dLhHYkx6zeAdVaTzN
377,The Necks,Vertigo,11 September 2015,Free Improvisation,"Drone, Dark Jazz","anxious, improvisation, atmospheric, repetitive, instrumental, minimalistic, ominous, aquatic",490,4,3.41,3ZoDsj1tdeBeK07xmo7t6U
378,Malokarpatan,Stridžie dni,13 September 2015,Black Metal,Heavy Metal,"raw, folklore, male vocals",282,4,3.44,58n59NCLTcccSbyKRbzVgY
379,Marriages,Salome,7 April 2015,"Shoegaze, Post-Rock",,"female vocals, atmospheric, lush, uncommon time signatures, dark, ethereal, passionate, noisy",726,7,3.39,0Abaj1a9EzxXGULZD798HK
380,Hooded Menace,Darkness Drips Forth,30 October 2015,Death Doom Metal,,,310,3,3.41,1DFjlBOMM2PKbe0GsmvXbp
381,Destroyer,Poison Season,28 August 2015,Chamber Pop,"Sophisti-Pop, Indie Rock","poetic, melancholic, male vocals, passionate, bittersweet, lush, urban","2,388",23,3.38,0X32RgsNanozjRrRd2DRLK
382,Jaga Jazzist,Starfire,1 June 2015,"Nu Jazz, Post-Rock, Progressive Rock","Progressive Rock, Electronic, Jazz Fusion","lush, instrumental, progressive",707,7,3.39,6fYrUpMK6oECo0QeFwwRRm
383,"Merzbow, Mats Gustafsson, Balázs Pándi & Thurston Moore","Cuts of Guilt, Cuts Deeper",28 April 2015,"Free Improvisation, Noise Rock",Noise,"improvisation, instrumental, noisy, dense, avant-garde",398,2,3.40,2sTLvFOBVHkVNosNu57Cpq
384,The Orb,Moonbuilding 2703 AD,23 June 2015,Ambient House,"Ambient Dub, Dub Techno","playful, mellow, hypnotic, space, melodic, sampling",375,4,3.40,1pSigtLUTHraLsmmc1PYAv
385,Fluisteraars,Luwte,25 September 2015,Atmospheric Black Metal,Melodic Black Metal,"male vocals, sombre, atmospheric, dark, ominous",276,2,3.48,6OnvbiyStRMxTwhk0amO0q
386,Iron Maiden,The Book of Souls,4 September 2015,Heavy Metal,Progressive Metal,"male vocals, epic, history, death, energetic, progressive, melodic, anthemic","4,348",86,3.35,4vSfHrq6XxVyMcJ6PguFR2
387,Kara-Lis Coverdale,Aftertouches,24 March 2015,"Ambient, Post-Minimalism","Electroacoustic, Drone, New Age","ethereal, calm, minimalistic, futuristic, soothing, atmospheric, longing, mysterious",526,2,3.41,7Fe43zwjkO6cMNrP8HdDoN
388,Cemeteries,Barrow,27 July 2015,Dream Pop,"Ambient Pop, Ethereal Wave","mellow, male vocals, soothing, hypnotic, dense, aquatic, melancholic, calm",363,2,3.41,6IXODAifKEyJazakNSQB4V
389,Fuzz,II,23 October 2015,"Heavy Psych, Garage Rock",Stoner Rock,"heavy, ritualistic, occult, male vocals, noisy",788,9,3.39,2Pf2cI5CJMS5dwD1d9DHIG
390,Lucifer,Lucifer I,25 May 2015,"Traditional Doom Metal, Heavy Metal",,"occult, heavy, female vocals, dark, Wall of Sound",414,9,3.40,6LjXKvpAaOHCghj4AGssQn
391,Car Seat Headrest,Teens of Style,30 October 2015,Lo-Fi / Slacker Rock,"Noise Pop, Power Pop","introspective, male vocals, lo-fi, energetic, rhythmic, anxious, bittersweet, lonely","5,147",38,3.36,7rLKqTe3QFYhbKWOYSzeci
392,Chinese Football,Chinese Football,12 September 2015,Midwest Emo,"Math Rock, Post-Rock","melodic, bittersweet, male vocals, technical, melancholic, warm, mellow, uncommon time signatures","1,625",20,3.38,7q9I0AOBVRVuSXQTwvNTnV
393,Skylar Spence,Prom King,18 September 2015,Nu-Disco,"Future Funk, Chillwave, Dance-Pop","summer, happy, party, male vocals, sampling, romantic, energetic, warm",849,7,3.38,6AWHml3giQIZ5365y1z8Od
394,HKE / t e l e p a t h テレパシー能力者,Gateway アセンション,20 November 2015,Dreampunk,Ambient Techno,"atmospheric, nocturnal, ominous, instrumental, futuristic, dense, urban",300,5,3.42,7hqRMoSywiZ5cVOvp7KSpR
395,Ufomammut,Ecate,31 March 2015,"Doom Metal, Sludge Metal","Heavy Psych, Stoner Metal, Space Rock","heavy, psychedelic, space, male vocals, dense",552,7,3.39,5VYDX0RDjnhatYhBgJtps7
396,Dungen,Allas sak,25 September 2015,Psychedelic Rock,"Progressive Rock, Psychedelic Folk","warm, psychedelic, melodic, mellow, lush, male vocals, ethereal",525,6,3.39,0iBIZLCB4TRIeFUjUliGtx
397,Angelus Apatrida,Hidden Evolution,19 January 2015,Thrash Metal,,"heavy, political, science fiction, aggressive, male vocals, energetic",313,6,3.39,3StULli4XpCJPil7qwCxm0
398,Jute Gyte,Ship of Theseus,1 June 2015,"Black Metal, Avant-Garde Metal","Noise, Microtonal Classical, Industrial Metal","uncommon time signatures, repetitive, surreal, atonal, microtonal, aggressive, male vocals, manic",292,7,3.38,2TRnqQVu9IqMBrWuyergMc
399,CFCF,The Colours of Life,14 August 2015,"Progressive Electronic, Balearic Beat, New Age","Smooth Jazz, Ambient, Chillwave","atmospheric, instrumental, longing, warm, uplifting, lush, mellow, rain",362,7,3.39,3BsLAtdebIMuwp0NgnlQfO
400,Lord Huron,Strange Trails,7 April 2015,Indie Folk,"Americana, Folk Rock, Heartland Rock, Alt-Country",male vocals,667,10,3.38,3yoNZlqerJnsnMN5EDwwBS
401,Molly Nilsson,Zenith,25 September 2015,Synthpop,"Hypnagogic Pop, Minimal Synth, Dream Pop","melancholic, introspective, female vocals, lo-fi",361,6,3.39,6FljbPhdjpY5f7UjzzQCai
402,Dødheimsgard,A Umbra Omega,16 March 2015,Avant-Garde Metal,"Black Metal, Progressive Metal","manic, complex, progressive, dense, avant-garde, atmospheric, male vocals, eclectic",760,20,3.35,7dNou3uxTFoe87JCVKpJ8Y
403,Psychonaut 4,Dipsomania,23 April 2015,Depressive Black Metal,Alternative Metal,"depressive, melancholic, pessimistic, alcohol, melodic, rhythmic, technical, aggressive",438,1,3.38,5olgO4nI8iEO9Lh8dXnqRE
404,Europe,War of Kings,2 March 2015,Hard Rock,Heavy Metal,male vocals,367,8,3.37,2TY27n7XbYTFWi36x4hsUu
405,Drudkh,Борозна обірвалася (A Furrow Cut Short),20 April 2015,Atmospheric Black Metal,,"passionate, atmospheric, pagan, heavy, male vocals, repetitive, dark",698,10,3.38,46M9d1TnPPk0AQzuHJz9gG
406,Acronym,June,6 July 2015,"Ambient Techno, Ambient","Progressive Electronic, Dub Techno","cold, atmospheric, meditative, dark, repetitive, instrumental, ethereal, hypnotic",608,5,3.39,3Pk1g6WJjJsNgzW22hYY8Q
407,Mouse on the Keys,The Flowers of Romance,15 July 2015,Jazz Fusion,"Math Rock, Post-Rock","uncommon time signatures, complex, melodic",336,2,3.40,7anst8tFQgootULDSC1wnr
408,Paul Weller,Saturns Pattern,11 May 2015,Alternative Rock,"Neo-Psychedelia, Singer-Songwriter",,292,13,3.39,7GLRsYUR1mhMTwgP3Q6nVH
409,Mount Eerie,Sauna,3 February 2015,"Avant-Folk, Drone","Psychedelic Folk, Ambient, Lo-Fi / Slacker Rock","male vocals, mellow, lethargic, poetic, philosophical, atmospheric, abstract, calm","3,160",28,3.36,4YvHV6TiYIVx1HDw6aIos7
410,Ulvesang,Ulvesang,21 October 2015,Dark Folk,,"forest, atmospheric, melancholic, instrumental, acoustic, melodic, lonely, dark",292,1,3.44,
411,JME,Integrity>,4 May 2015,Grime,UK Hip Hop,"boastful, male vocals, energetic, urban, sampling, humorous, rhythmic, introspective","1,253",4,3.37,1D9L39944TjCRUuLTYJqBn
412,Nile,What Should Not Be Unearthed,28 August 2015,Technical Death Metal,Brutal Death Metal,"ominous, technical, death, aggressive, mythology, heavy, mysterious, energetic",886,9,3.37,4DRuQiqK0mGeSLPl7ggB4Q
413,Kamelot,Haven,5 May 2015,Symphonic Metal,"Progressive Metal, Power Metal","male vocals, technical, melodic, sombre, energetic",695,14,3.36,5G8l1Nw1IjazIvCQQ4quh1
414,Auscultation,L'étreinte imaginaire,14 August 2015,Outsider House,Ambient House,"nocturnal, rhythmic, lo-fi, repetitive, atmospheric, ethereal, instrumental, mellow","1,104",6,3.37,1E5qllAtZJmSI94vHGMdGn
415,EXO,Exodus,30 March 2015,"K-Pop, Contemporary R&B",Dance-Pop,"sensual, rhythmic, romantic, melodic, love, male vocals",426,1,3.36,0PepQsL30ADZO7gc4Tz7Af
416,Miguel,Wildheart,29 June 2015,Alternative R&B,"Neo-Soul, Psychedelic Soul","sexual, romantic, sensual, melodic, male vocals, raw, passionate, warm","1,993",16,3.35,6b5WANFyoXhaMTXPqLF6ez
417,Loma Prieta,Self Portrait,2 October 2015,Screamo,"Post-Hardcore, Emoviolence","passionate, introspective, heavy, raw, melancholic, sad, angry, aggressive",729,2,3.37,2hnzJX6vqpBdWWSUfNrgDG
418,Main Attrakionz,808s & Dark Grapes III,29 June 2015,"Cloud Rap, West Coast Hip Hop",,"rhythmic, sampling, ethereal, male vocals, playful, drugs, psychedelic, uplifting",507,4,3.38,4Nhk3ND7QYm8NpiU6o13g1
419,Eidola,Degeneraterra,5 May 2015,"Post-Hardcore, Progressive Rock","Progressive Metal, Progressive Rock","melodic, energetic, progressive, complex, male vocals, abstract, aggressive, uncommon time signatures",234,3,3.65,6wIZ1tx2lGsIfOanwIxsup
420,Cloud Rat,Qliphoth,29 May 2015,Grindcore,"Crust Punk, Screamo","female vocals, aggressive, atmospheric, depressive",446,3,3.38,5PhUxMb7VUUZJksaIg8cIA
421,Hot Sugar,God's Hand,25 February 2015,Glitch Hop,"Musique concrète, Chillstep, Instrumental Hip Hop, Hypnagogic Pop, Indietronica","instrumental, ethereal, bittersweet, lush, dense, sampling, cold",311,1,3.39,1u044hFUrtx3T7XAXUXJt8
422,Mystery,Delusion Rain,11 November 2015,Progressive Rock,"Neo-Prog, Symphonic Prog, AOR","male vocals, melodic, progressive",202,4,3.67,4sVnRUGnjuEFSpff8CXfuM
423,Torres,Sprinter,5 May 2015,"Indie Rock, Singer-Songwriter",Folk Rock,"melancholic, introspective, dark, depressive, religious, sombre, lonely, female vocals","1,241",15,3.36,69JffH9w7GDmHTmebOjlPR
424,Acid King,"Middle of Nowhere, Center of Everywhere",17 April 2015,Stoner Metal,Doom Metal,"heavy, female vocals, psychedelic, atmospheric, repetitive, space, hypnotic",347,4,3.38,6rJaHJdzaXTdz6WE5In6uB
425,Chapel of Disease,The Mysterious Ways of Repetitive Art,16 January 2015,Death Metal,"Death Doom Metal, Heavy Metal",,359,4,3.38,0ehYCXG1RTEOylPsU3YobY
426,Gnod,Infinity Machines,20 April 2015,"Industrial, Progressive Electronic, Post-Industrial","Drone, Space Rock, Experimental Rock, Avant-Garde Jazz, Post-Rock","ominous, philosophical, space, atmospheric, futuristic, dark, psychedelic, improvisation",323,4,3.37,4d8WDhOk3DBzxZEQaCiKYK
427,VHOL,Deeper Than Sky,23 October 2015,"Heavy Metal, Technical Thrash Metal","Crust Punk, Progressive Metal, Thrash Metal, Black Metal","heavy, male vocals, progressive",321,6,3.37,1VLJmlv618MDmw1fw9CqPp
428,Algiers,Algiers,2 June 2015,"Post-Punk, Post-Industrial","Gospel, Industrial","political, protest, dark, angry, ominous, atmospheric, nocturnal, passionate","2,529",30,3.34,24hXu3nSvxjwfYbbJIG3U0
429,Royal Thunder,Crooked Doors,7 April 2015,Hard Rock,"Stoner Metal, Blues Rock, Southern Rock, Stoner Rock, Psychedelic Rock","passionate, female vocals, melodic",364,9,3.37,0RTft0yEFR5432zDoNTAya
430,NAH,Light as Fuck,1 September 2015,"Industrial Hip Hop, Experimental Hip Hop","Synth Punk, Hardcore Hip Hop, Glitch Hop","political, suicide, death, aggressive, angry, male vocals, cold, conscious",388,1,3.37,
431,Chrch,Unanswered Hymns,2015,"Doom Metal, Sludge Metal",Drone Metal,"dark, heavy, raw, atmospheric, funereal, angry, cold, dense",222,1,3.61,2BrR2DbL6m7ER8iHTux7Cy
432,TesseracT,Polaris,18 September 2015,"Djent, Progressive Metal",Alternative Metal,"male vocals, progressive, atmospheric, technical, melodic, melancholic, uncommon time signatures, meditative","1,101",10,3.34,2HfqxYisagUBxkJiANLbRc
433,Lakker,Tundra,11 May 2015,"Industrial Techno, Dub Techno","Ambient Techno, IDM, Dub Techno","atmospheric, rhythmic, dark, ethereal, mechanical",757,4,3.36,2ym0A2LxdlJ5eecX1OvA84
434,Luca Turilli's Rhapsody,"Prometheus, Symphonia Ignis Divinus",19 June 2015,"Symphonic Metal, Power Metal",Progressive Metal,"complex, fantasy, science fiction, male vocals, epic, dense, energetic, cryptic",312,9,3.35,0crIQXTH044JZE7u7MkuJh
435,Dopethrone,Hochelaga,13 April 2015,"Stoner Metal, Sludge Metal",Doom Metal,"male vocals, heavy, repetitive, psychedelic, aggressive, drugs, alcohol",262,4,3.45,
