position,artist,album,release_date,primary_genres,secondary_genres,descriptors,number_ratings,number_reviews,avg_rating,id_spotify
341,Guided by Voices,The Bears for Lunch,13 November 2012,Indie Rock,"Power Pop, Lo-Fi / Slacker Rock","melodic, male vocals, energetic, abstract, noisy, lo-fi, psychedelic, raw",466,10,3.43,0V92sostdRqcKmITyxDayM
342,Pseudogod,Deathwomb Catechesis,20 April 2012,"Death Metal, Black Metal",War Metal,"infernal, raw, occult, satanic, male vocals, aggressive, dense",510,4,3.41,49bviJXiHhOXtc1ncKoQke
343,Loscil,Sketches From New Brighton,10 September 2012,Ambient,"Ambient Dub, Ambient Techno, Field Recordings","hypnotic, calm, repetitive, meditative, atmospheric, instrumental, soothing, sombre",408,1,3.43,6HWx9zeVvlP1BmyUMKgaeH
344,Marillion,Sounds That Can't Be Made,17 September 2012,Progressive Rock,"Art Rock, Alternative Rock","melodic, male vocals, atmospheric, progressive, melancholic, uplifting, bittersweet, passionate",726,36,3.40,3nY0YINXj4TGJchI9kM2ll
345,Hail Spirit Noir,Pneuma,5 March 2012,"Psychedelic Rock, Black Metal","Progressive Metal, Avant-Garde Metal",,662,24,3.40,4WMd3TAePdrOl7XBxBIQ2f
346,Hooded Menace,Effigies of Evil,11 September 2012,Death Doom Metal,,,395,6,3.43,6wqfW64WoW9ceM0PdURJHa
347,Twelve Foot Ninja,Silent Machine,2 November 2012,"Alternative Metal, Avant-Garde Metal","Djent, Progressive Metal, Dub, Avant-Garde Metal","male vocals, eclectic, uncommon time signatures, playful, heavy, technical, melodic, progressive",341,5,3.42,4zo6EnUg3sK6cUepOig0EX
348,Jeff Loomis,Plains of Oblivion,9 April 2012,Progressive Metal,"Thrash Metal, Groove Metal","heavy, energetic, progressive, instrumental",308,8,3.42,337UZEcZWgax9G9xYIDN7Z
349,Motion Sickness of Time Travel,Motion Sickness of Time Travel,15 May 2012,"Ambient, Progressive Electronic","Space Ambient, Drone","hypnotic, space, atmospheric, ethereal, soothing, instrumental, warm, psychedelic",568,8,3.41,7aKDn2nhIBHBTUpi6Z75mY
350,Zelienople,The World Is a House on Fire,31 May 2012,"Slowcore, Post-Rock",Ambient,"sombre, lethargic, atmospheric, lonely, male vocals, melancholic, mellow, mysterious",527,4,3.42,2AL66SHj3D8IZD6RrjHh2J
351,Marina and the Diamonds,Electra Heart,30 April 2012,"Electropop, Dance-Pop","Synthpop, Alt-Pop, Art Pop, Downtempo, Pop Rock","concept album, sarcastic, female vocals, dark, romantic, bittersweet, melancholic, lonely","3,646",31,3.38,1cb2YQ7Ii622olGiImJz2B
352,Calexico,Algiers,11 September 2012,"Americana, Alt-Country","Tejano, Tex-Mex","mellow, warm, summer, male vocals",612,17,3.42,4KAtAtRKgOyUARjLurQ46w
353,Pye Corner Audio,Sleep Games,19 October 2012,"Ambient Techno, Ambient","Progressive Electronic, Horror Synth","instrumental, nocturnal, lethargic, cold, atmospheric, mechanical, lonely",440,2,3.42,3nnoTf0rwR6uhkLne621Ec
354,Brother Ali,Mourning in America and Dreaming in Color,18 September 2012,Conscious Hip Hop,,,440,13,3.41,6JZ57gQPwbpeXElNPoQ5TD
355,Shugo Tokumaru,In Focus?,7 November 2012,"Art Pop, Singer-Songwriter, Folk Pop","Indie Pop, Indietronica, Indie Folk, Folktronica","quirky, happy, warm, playful, progressive, male vocals, soft",341,3,3.43,6rZzCCTu88sw9YUfbo7ZXs
356,Nick Waterhouse,Time's All Gone,1 May 2012,"Rhythm & Blues, Soul, Blue-Eyed Soul",Rock & Roll,male vocals,274,4,3.46,5Meog8c7rvs2gkLgdn052A
357,Laurel Halo,Quarantine,28 May 2012,"Ambient Pop, Electronic","Ambient, IDM, Art Pop, Neo-Psychedelia, Experimental","futuristic, female vocals, ethereal, cold, atmospheric, anxious, surreal, lonely","3,813",56,3.37,5XARRzHIiZ3SyXEQEaWQ32
358,Surfing,Deep Fantasy,3 April 2012,"Chillwave, Vaporwave","Hypnagogic Pop, Synth Funk","lo-fi, repetitive, mellow, atmospheric, hypnotic, sampling, male vocals, surreal","1,224",7,3.40,0AAMPkXXB6bjlH499tR5BM
359,Portico Quartet,Portico Quartet,30 January 2012,"Nu Jazz, Downtempo","Ambient, Electronic","mellow, instrumental","1,143",23,3.41,2Y83b1uzgf5pDfQHdFKgjm
360,Aaron Dilloway,Modern Jester,31 January 2012,"Noise, Tape Music","Drone, Musique concrète, Sound Collage, Field Recordings","ominous, dark, repetitive, noisy, hypnotic, surreal, mysterious, scary","1,303",20,3.38,32Ma3r8xwPQuhkLpMcAcAe
361,Car Bomb,w^w^^w^w,25 September 2012,Mathcore,Djent,"complex, male vocals, dense, mechanical, manic, energetic, technical, dissonant",719,1,3.40,74ORxTRf2tuF2d7MOuTX8y
362,Before the Dawn,Rise of the Phoenix,27 April 2012,Melodic Death Metal,,"cold, dark, angry, aggressive, introspective, melodic, energetic",303,5,3.43,5t5TGPMtMk3ZL5r5G3Ptoe
363,Angelus Apatrida,The Call,27 April 2012,Thrash Metal,,"male vocals, energetic, aggressive, heavy",282,5,3.46,
364,Kreng,Works for Abattoir Fermé 2007-2011,5 October 2012,"Dark Ambient, Modern Classical","Chamber Music, Drone",ominous,233,6,3.65,7nTcRTg9xkftvAOOPrK8fB
365,Japandroids,Celebration Rock,5 June 2012,Indie Rock,"Noise Pop, Garage Punk, Pop Punk, Power Pop","energetic, passionate, anthemic, hedonistic, summer, uplifting, male vocals, triumphant","4,234",90,3.37,2sY9WYVH022ulyAYaqvXLW
366,Purity Ring,Shrines,24 July 2012,Synthpop,"Witch House, Electropop, Trap [EDM], Dream Pop, Alt-Pop","atmospheric, female vocals, ethereal, dark, sensual, melodic, mysterious, abstract","4,493",64,3.38,20mXbCXndSKFkikGoojprO
367,Beau Navire,Lumens,9 June 2012,Screamo,Emoviolence,"passionate, male vocals",343,3,3.42,0z7lGRviHESnyRwhQooMjb
368,Dope Body,Natural History,22 May 2012,"Noise Rock, Post-Hardcore",Sludge Metal,"anthemic, energetic, manic, male vocals, noisy, rhythmic, raw, heavy",972,9,3.40,2NXMAzfuhRxxiEeU3KeacE
369,Christian Mistress,Possession,28 February 2012,Heavy Metal,"Traditional Doom Metal, Hard Rock","dark, female vocals, energetic, paranormal, heavy, existential, occult, passionate",479,21,3.40,7u6IrBZDcie0baVSnO55QP
370,Lebanon Hanover,Why Not Just Be Solo,31 October 2012,"Coldwave, Minimal Wave",Post-Punk,"depressive, pessimistic, cold, apathetic, self-hatred, nocturnal, minimalistic, female vocals",491,2,3.41,7EsoJwbJNZdM2ve5cByuSf
371,T.R.A.M.,Lingua Franca,28 February 2012,"Jazz-Rock, Progressive Rock",Jazz Fusion,"instrumental, complex, technical, rhythmic, energetic",432,7,3.41,2xoZN3Rk6x5Llp8PgJjwlh
372,Paul Buchanan,Mid Air,21 May 2012,Singer-Songwriter,Ambient Pop,"romantic, bittersweet, sentimental, introspective, male vocals",267,8,3.42,
373,Coheed and Cambria,The Afterman: Ascension,9 October 2012,"Alternative Rock, Progressive Rock","Rock Opera, Progressive Metal","science fiction, melodic, concept album, progressive, energetic, violence, male vocals, heavy","1,229",21,3.38,3rBbrfOZ0kiBWsMlHmhHcY
374,Lost in the Trees,A Church That Fits Our Needs,20 March 2012,"Chamber Folk, Indie Pop",Indie Folk,,299,6,3.40,4I4HUy35BOwVXnzssMu2on
375,Echolyn,Echolyn,19 June 2012,"Progressive Rock, Symphonic Prog",,,219,12,3.64,
376,Raime,Quarter Turns Over a Living Line,19 November 2012,"Dark Ambient, Post-Industrial","Drone, Ambient Dub, Industrial","ominous, repetitive, hypnotic, suspenseful, dark, mysterious, instrumental, cold","1,728",25,3.40,11ILaqdmxlFwL2cC4XVhF4
377,Thee Oh Sees,Putrifiers II EP,11 September 2012,"Psychedelic Rock, Garage Rock",Psychedelic Pop,"raw, male vocals, psychedelic, quirky, warm, playful, nocturnal, hypnotic","1,235",21,3.40,4Mb4d8OrougDMQalZ1c90i
378,Chromatics,Kill for Love,27 March 2012,"Synthpop, Dream Pop","Ambient Pop, Synthwave","nocturnal, atmospheric, love, melancholic, bittersweet, ethereal, female vocals, romantic","3,718",84,3.37,2HWmdX85qrJMwBJajU8xQZ
379,Unisonic,Unisonic,21 March 2012,"Hard Rock, Heavy Metal",Power Metal,"melodic, male vocals",392,19,3.41,0Z0DLUUAsIS4S4pW6ranLi
380,Storm Corrosion,Storm Corrosion,7 May 2012,"Progressive Folk, Psychedelic Folk","Ambient, Chamber Folk","atmospheric, occult, dark, ominous, psychedelic, male vocals, avant-garde, abstract","1,645",53,3.38,2hfMN1T3sh5q3j84lw7ZcU
381,Kishi Bashi,151a,10 April 2012,"Art Pop, Indie Pop, Chamber Pop","Chamber Pop, Indietronica, Psychedelic Pop, Sunshine Pop, Neo-Psychedelia","uplifting, male vocals, playful, soothing, quirky, epic, passionate, happy","1,205",22,3.39,1KqRTsqsAE9DC2M7jqDQec
382,Kamelot,Silverthorn,26 October 2012,"Symphonic Metal, Power Metal",Progressive Metal,"melodic, male vocals, technical, female vocals, fantasy, concept album, energetic",733,33,3.38,3byLIewzat2p8XOb8pBjlF
383,Sean Price,Mic Tyson,30 October 2012,"East Coast Hip Hop, Hardcore Hip Hop",,"crime, drugs, humorous, rhythmic, vulgar, male vocals, aggressive, violence",410,10,3.41,75miDNgZQgpD70EV6Bb8pm
384,Pepe Deluxé,Queen of the Wave,30 January 2012,"Art Pop, Baroque Pop, Neo-Psychedelia","Surf Rock, Psychedelic Pop, Rock Opera, Space Age Pop, Progressive Pop","female vocals, warm, eclectic, fantasy, melodic, concept album, playful, progressive","1,244",49,3.37,4mkYZIHKc03QRZo5vG1k5A
385,Xibalba,Hasta la muerte,14 August 2012,"Metalcore, Deathcore","Sludge Metal, Death Metal, Beatdown Hardcore","angry, dense, rhythmic, dark, death, heavy, aggressive, epic",552,8,3.40,59ikKbPptmpb3l2ImEK8vW
386,Black Marble,A Different Arrangement,9 October 2012,"Synthpop, Coldwave",Minimal Synth,"cold, male vocals, sombre, lonely, nocturnal, lo-fi, atmospheric, autumn","1,241",7,3.40,4Xmm847cZp2jgN592j589C
387,Chris Robinson Brotherhood,Big Moon Ritual,5 June 2012,Southern Rock,"Blues Rock, Psychedelic Rock, Stoner Rock",,227,11,3.62,1g3arIeYCb1Ipt2g9RJbNh
388,Saint Etienne,Words and Music by Saint Etienne,21 May 2012,"Synthpop, Dance-Pop","Indie Pop, Electropop",female vocals,538,16,3.39,
389,Pond,"Beard, Wives, Denim",2 March 2012,"Psychedelic Rock, Neo-Psychedelia",Garage Rock,"playful, summer, psychedelic, melodic, male vocals, androgynous vocals, pastoral, energetic",966,7,3.40,54hvpES6V2I7QeRlg0TxlS
390,Hildur Guðnadóttir,Leyfðu ljósinu,April 2012,"Modern Classical, Ambient","Drone, Minimalism","minimalistic, melancholic, atmospheric, calm, ethereal, female vocals",273,3,3.45,3g5zCNGt1x5czSYfVEEprv
391,Yukari,Echo,21 December 2012,"Synthpop, Chillwave","Chillwave, Dream Pop, Ambient Pop, Art Pop","warm, female vocals, repetitive, melancholic, romantic, melodic, atmospheric, lush",723,,3.39,3mZYp04OizDz8zkcZXnYTN
392,Unleashed,Odalheim,20 April 2012,"Death Metal, Melodic Death Metal",Melodic Black Metal,"heavy, male vocals, cold, fantasy, violence, aggressive, war, dark",355,7,3.41,0VeXilG7wforwbNTWQ467Y
393,Bat for Lashes,The Haunted Man,15 October 2012,Art Pop,"Synthpop, Chamber Pop, Dream Pop","female vocals, atmospheric, melancholic, romantic, winter, lush, uplifting, melodic","2,216",55,3.38,0Py0JJuqxNxWfBOddpI59r
394,TOY,TOY,10 September 2012,"Neo-Psychedelia, Indie Rock","Shoegaze, Krautrock","psychedelic, atmospheric, dense, lethargic, repetitive, raw, longing, mellow",854,20,3.38,1XQbMqf2Lzqo6rIfJmauLH
395,Anberlin,Vital,16 October 2012,Alternative Rock,,"energetic, passionate, male vocals, melodic, melancholic, aggressive",353,5,3.40,48FcnU2DKSJ0uwx6Odd7oR
396,Delain,We Are the Others,1 June 2012,Symphonic Metal,"Alternative Metal, Progressive Metal","female vocals, melodic",334,5,3.40,4cGfPdyycjpZp07DbCJtbY
397,Cannibal Corpse,Torture,13 March 2012,Death Metal,,"death, male vocals, violence, aggressive, heavy, dark, energetic","1,383",30,3.36,7AaZ6zhZXDKilXqsJ52g8b
398,Pig Destroyer,Book Burner,23 October 2012,Grindcore,,"misanthropic, aggressive, manic, rhythmic, technical, male vocals, heavy, nihilistic","1,411",22,3.38,604JFtgeDXfwIRVqZtaCZg
399,Basement,Colourmeinkindness,23 October 2012,"Post-Hardcore, Alternative Rock","Grunge, Emo","self-hatred, autumn, melancholic, sad, lonely, pessimistic, male vocals, energetic","1,021",9,3.38,7k0EXSoEoB8uexLtEF4kSA
400,Code Orange Kids,Love Is Love // Return to Dust,20 November 2012,"Hardcore Punk, Metalcore","Sludge Metal, Post-Hardcore","female vocals, energetic, passionate, aggressive, male vocals, dark, nihilistic, chaotic",927,8,3.39,1P9UvZjhPeQMVzwcluCzue
401,Dry the River,Shallow Bed,5 March 2012,"Indie Folk, Chamber Folk","Folk Rock, Indie Rock, Baroque Pop","male vocals, anthemic, longing, melancholic, breakup, religious, melodic, bittersweet",445,13,3.38,5W2DS7HGauXOJIr0Nmu8D4
402,Sinéad O'Connor,How About I Be Me (And You Be You)?,5 March 2012,"Alternative Rock, Pop Rock, Singer-Songwriter",,female vocals,343,15,3.39,3H3e7pdkpIwRIgG7if0fDx
403,Kikuo きくお,きくおミク2 (Kikuo Miku 2),2012,"Electropop, Art Pop","Dark Cabaret, Dubstep, Ambient Pop, Denpa, Glitch Pop","abstract, disturbing, winter, female vocals, death, cryptic, ominous, cold",251,3,3.68,26tBjFO9k2Aq7j72p0nTol
404,Horrendous,The Chills,2 January 2012,Death Metal,,"heavy, death, male vocals, violence, energetic, atmospheric, aggressive, abstract",557,8,3.39,7fp6JMawlNE30CdzDh8vyN
405,Kiss the Anus of a Black Cat,Weltuntergangsstimmung,12 March 2012,"Gothic Rock, Darkwave","Post-Punk, New Wave","dark, mysterious, melancholic, ethereal, rhythmic",399,7,3.39,53yomJLjco7QeWTk9gWAjl
406,Ancestors,In Dreams and Time,9 April 2012,Psychedelic Rock,"Doom Metal, Sludge Metal, Progressive Metal","repetitive, hypnotic, heavy, atmospheric, epic, psychedelic, male vocals, female vocals",303,5,3.40,4RsxIVmrjSwZLwHdsbSjxC
407,Mount Eerie,Ocean Roar,4 September 2012,"Post-Rock, Drone","Psychedelic Folk, Atmospheric Black Metal, Ambient, Noise Rock","atmospheric, cold, nature, dark, melancholic, mysterious, sombre, noisy","2,138",15,3.37,05bvtbRjfvIXzCS1PpEaji
408,Rectal Hygienics,Even the Flies Won't Touch You,19 October 2012,"Noise Rock, Sludge Metal",Hardcore Punk,"vulgar, misanthropic, noisy, sexual, aggressive, heavy, male vocals, rhythmic",269,4,3.52,7L8wyXA0waB3yNoH0C3RCq
409,The Gaslight Anthem,Handwritten,24 July 2012,"Alternative Rock, Heartland Rock",Punk Rock,male vocals,942,20,3.37,5XZg4fBk9lQeNPRySKWUpY
410,Ufomammut,Oro: Opus Alter,17 September 2012,"Sludge Metal, Doom Metal","Space Rock, Stoner Metal, Heavy Psych","heavy, dark, psychedelic, instrumental",443,9,3.39,39esNtFm0ofxZYK865A5iS
411,Celldweller,Wish Upon a Blackstar,12 June 2012,"Industrial Rock, Electronic","Drum and Bass, Alternative Metal, Drumstep, Cyber Metal","concept album, fantasy, space, epic, science fiction, aggressive, energetic, futuristic",387,4,3.36,2YXrPAiKhWkrsxZatbTarc
412,Karriem Riggins,Alone Together,23 October 2012,Instrumental Hip Hop,"Jazz-Funk, Plunderphonics, Jazz Rap","playful, repetitive, instrumental, urban, uplifting, rhythmic, eclectic, sampling",503,6,3.39,2DYyooCyKRF6rH4Cf8yywy
413,While She Sleeps,This Is the Six,6 August 2012,"Metalcore, Melodic Metalcore",Post-Hardcore,"anti-religious, melodic, male vocals, energetic, passionate, aggressive, progressive, heavy",406,4,3.38,4dcxigJpCzLtVR8KySiWww
414,Andy Shauf,The Bearer of Bad News,6 November 2012,"Indie Folk, Chamber Pop",,"calm, mellow, male vocals",285,2,3.47,1bKpcuXtsV2l6ybVUJMRAl
415,Trioscapes,Separate Realities,8 May 2012,"Jazz-Rock, Progressive Rock",Math Rock,"instrumental, uncommon time signatures, complex, technical, chaotic, eclectic, energetic, anxious",254,5,3.49,3bv11gB3IyjSa5Kc5mrmCT
416,Actress,R.I.P,20 April 2012,IDM,"Microhouse, Ambient, Minimal Techno","hypnotic, abstract, psychedelic, repetitive, futuristic, dark, minimalistic, instrumental","2,946",44,3.36,6HSrV0oDLvl6UQvFcN1q4C
417,The Walkmen,Heaven,29 May 2012,"Indie Rock, Indie Pop",Chamber Pop,"love, energetic, summer, lush, male vocals","1,107",21,3.37,121DLZnltkkTOMHzoLrmqB
418,Asia,XXX,29 June 2012,AOR,"Symphonic Prog, Hard Rock","melodic, male vocals",343,20,3.37,4xPiyVF3bwHQKm2M9FI4WW
419,Protomartyr,No Passion All Technique,8 October 2012,"Garage Punk, Post-Punk","Noise Rock, Post-Punk","alcohol, noisy, apathetic, misanthropic, dark, sarcastic, male vocals, raw","1,066",7,3.38,52FakbyRtaf6X8UzKxJfoh
420,Robert Glasper Experiment,Black Radio,28 February 2012,"Neo-Soul, Nu Jazz","Contemporary R&B, Jazz Rap, Hip Hop","hypnotic, rhythmic, warm, male vocals, mellow, female vocals, ethereal",932,17,3.37,1yqUCdbw73DpnHBVDwNa3X
421,Georgia Anne Muldrow,Seeds,27 March 2012,Neo-Soul,"Psychedelic Soul, Hip Hop","spiritual, philosophical, mellow, rhythmic, passionate, warm, repetitive, female vocals",323,11,3.38,4dNWZqVkBFrxDJ16Vv4nBB
422,Hot Chip,In Our Heads,12 June 2012,"Indietronica, Synthpop, Alternative Dance","Electropop, Dance-Pop, New Rave, Progressive House","male vocals, melodic, love, happy, romantic, energetic","1,854",38,3.36,0m9sCcxZ4yjQM4OedG9p8M
423,Knelt Rote,Trespass,23 October 2012,"Grindcore, Death Metal, War Metal","Black Metal, Noise","chaotic, death, heavy, energetic, male vocals, dense",254,2,3.50,68kigUujZ0UsafPUryKMBZ
424,Ahab,The Giant,25 May 2012,"Death Doom Metal, Post-Metal","Atmospheric Sludge Metal, Funeral Doom Metal","heavy, poetic, sombre, atmospheric, male vocals",677,12,3.37,4hg6zGK2HhgSxfy5DTQ8M8
425,Céu,Caravana sereia bloom,7 February 2012,"MPB, Indie Pop","Ska, Indie Rock, Art Pop, Bolero, Psychedelic Rock",,297,10,3.40,1tNmUuSndlgYCte3Lcvovx
426,Jack White,Blunderbuss,24 April 2012,"Blues Rock, Garage Rock Revival","Folk Rock, Americana, Garage Rock Revival, Singer-Songwriter","melodic, passionate, bittersweet, love, cold, male vocals, introspective, raw","4,457",94,3.35,6eSJ0lu0uwtiqXkP7Qrrno
427,Ariel Pink's Haunted Graffiti,Mature Themes,20 August 2012,"Psychedelic Pop, Hypnagogic Pop",Neo-Psychedelia,"psychedelic, male vocals, mellow, melodic, humorous, playful, quirky, satirical","2,987",52,3.36,2TIa83EYZBDWfmEj6VVoWu
428,Teen Suicide,Waste Yrself,21 June 2012,"Lo-Fi / Slacker Rock, Bedroom Pop","Noise Pop, Emo, Bedroom Pop, Indie Folk","noisy, lo-fi, lonely, raw, self-hatred, apathetic, drugs, male vocals","2,444",16,3.34,70HUEH2dntw2zlvOGiwNrl
429,Hammock,Departure Songs,2 October 2012,Post-Rock,"Shoegaze, Ambient","epic, atmospheric, ethereal",562,9,3.35,6QPaCnJb5HP6Q8Ob8z8ZVx
430,The Secret,Agnus Dei,23 October 2012,"Metalcore, Black Metal","Sludge Metal, Black Metal","heavy, death, aggressive, energetic, manic, misanthropic, rebellious, dark",359,5,3.39,3aKSU4qZvZYMX7uzvrt9Id
431,Skyharbor,Blinding White Noise: Illusion & Chaos,23 April 2012,"Djent, Progressive Metal",,"heavy, complex, uplifting, technical, melodic, atmospheric, ethereal, energetic",356,6,3.37,4RiyOgNCj3dIs5druNCxAT
432,Nas,Life Is Good,17 July 2012,East Coast Hip Hop,,"introspective, bittersweet, breakup, urban, boastful, male vocals, conscious","3,026",65,3.35,4tpG2K3nqcrFNGBikX3dc0
433,Shearwater,Animal Joy,14 February 2012,Indie Rock,Art Rock,,631,20,3.37,4wsVGKRqfUE3lZhg1Sc4hU
434,The Brian Jonestown Massacre,Aufheben,7 May 2012,Neo-Psychedelia,"Drone, Raga Rock","male vocals, female vocals, psychedelic, sentimental, hypnotic",605,7,3.37,5fIBgSbkrbeICQnBuygxgn
435,Motorama,Calendar,5 November 2012,Post-Punk,"Jangle Pop, Dream Pop, Indie Pop","summer, bittersweet, passionate, nature, melancholic, aquatic, melodic, sentimental",508,6,3.38,2jIyPWtQSKrUyGqNoKdmfB
436,Kowloon Walled City,Container Ships,4 December 2012,Sludge Metal,"Noise Rock, Post-Metal, Slowcore, Post-Rock","heavy, male vocals, cold, dark, minimalistic, sad",366,6,3.38,0EOjjXZ4y45WH4vuEczBjG
437,Apollo Brown & Guilty Simpson,Dice Game,13 November 2012,Boom Bap,Chipmunk Soul,"repetitive, rhythmic, boastful, urban, introspective, male vocals, sampling",373,9,3.39,1AmE7zc2hQaHkZRRZGfwWG
438,White Suns,Sinews,17 April 2012,"Noise Rock, Noise","No Wave, Experimental Rock, Post-Hardcore","angry, noisy, dark, male vocals, apocalyptic, chaotic, aggressive, dissonant",944,12,3.36,7rV6DA6CTnSZv838VlXXO0
439,Rolo Tomassi,Astraea,5 November 2012,Mathcore,Post-Rock,"uncommon time signatures, manic, technical, aggressive, female vocals, dense, progressive, eclectic",469,4,3.37,4dYQHW78IjghgD9UllPZ5G
440,Tempel,On the Steps of the Temple,3 August 2012,"Atmospheric Sludge Metal, Post-Metal","Post-Rock, Doom Metal","heavy, atmospheric, instrumental, dense, energetic, dark, epic",246,1,3.54,2OmjRktFtdYOTV35zEvC4d
441,Torche,Harmonicraft,24 April 2012,Stoner Rock,"Alternative Rock, Stoner Metal","anthemic, energetic, happy, male vocals, warm, heavy, uplifting, playful","1,062",12,3.36,4m2nF2XI6ZF6qhUXoYwmJu
442,Author & Punisher,Ursus Americanus,24 April 2012,Industrial Metal,"Drone Metal, Death Industrial, Dark Ambient, Doom Metal, Electronic","mechanical, heavy, raw, noisy, apocalyptic, repetitive, atmospheric, aggressive",374,4,3.38,3nRHpVczQsaooB2ZGqzOTp
