position,artist,album,release_date,primary_genres,secondary_genres,descriptors,number_ratings,number_reviews,avg_rating,id_spotify
867,The Church,Man Woman Life Death Infinity,6 October 2017,"Neo-Psychedelia, Dream Pop",,"atmospheric, male vocals",211,7,3.39,4LNZ9W2Vr4vceuMrRvhafQ
868,Big Big Train,The Second Brightest Star,23 June 2017,Progressive Rock,Symphonic Prog,,220,3,3.40,0vrHQhDASQKq7sr4wGaj73
869,Goldfrapp,Silver Eye,31 March 2017,"Electropop, Art Pop, Synthpop","Ambient Pop, Futurepop","female vocals, atmospheric, ethereal, hypnotic, nature, longing, mechanical, rhythmic","1,017",14,3.17,68qdWFsPKFIjMHb3VTDIrd
870,TWICE,TWICEcoaster: Lane 2,20 February 2017,"K-Pop, Dance-Pop","Synthpop, Electropop, Contemporary R&B","melodic, rhythmic, female vocals, happy, romantic, peaceful, uplifting, love",430,2,3.17,2Mw8oK3aJKmOa9YGWqpN2W
871,UUUU,UUUU,6 October 2017,Experimental Rock,"Krautrock, Industrial","atmospheric, noisy, dark, psychedelic, surreal, mysterious, eclectic, avant-garde",265,1,3.25,5WYCVlomZte5FDKRld2yB5
872,Day Wave,The Days We Had,5 May 2017,"Dream Pop, Indie Pop, Bedroom Pop","Chillwave, Jangle Pop, Synthpop","melancholic, warm, uplifting, melodic, atmospheric, lush, male vocals",262,1,3.31,3zRcLPFlbstom1vCWT3y9r
873,Clap! Clap!,A Thousand Skies,17 February 2017,"UK Bass, Future Bass","Footwork, African Folk Music, Afro House","rhythmic, tropical, ritualistic, tribal, mellow, atmospheric, peaceful, quirky",457,4,3.18,3NIo0JBBszZwyD4X5XsPU3
874,Unaussprechlichen Kulten,Keziah Lilith Medea (Chapter X),2 June 2017,Death Metal,,"heavy, infernal, dissonant",186,2,3.59,5LXI6omdCF0oe7oTVS2GOg
875,Hyukoh 혁오,23,24 April 2017,Indie Rock,,"melancholic, male vocals, passionate",381,2,3.18,0P77m9Pm6OWT3gNogzFGJr
876,Mark Kozelek With Ben Boye and Jim White,Mark Kozelek With Ben Boye and Jim White,6 October 2017,"Chamber Jazz, Experimental Rock","Spoken Word, Avant-Folk","humorous, poetic, introspective, deadpan, male vocals, sombre, meditative, political",270,5,3.22,3ZRiTbADaWAA0X9YZ0D2cA
877,Soccer Mommy,Collection,4 August 2017,Bedroom Pop,"Dream Pop, Indie Folk, Singer-Songwriter","melodic, female vocals, mellow, melancholic, longing, bittersweet, lethargic",581,4,3.17,1NcmOmza86zn7wt02k9q74
878,The Regrettes,Feel Your Feelings Fool!,13 January 2017,"Garage Rock, Indie Rock","Punk Rock, Power Pop, Riot Grrrl","angry, female vocals, uplifting, rebellious, sarcastic, energetic, passionate, love",343,4,3.17,3AWvlkLV6Wmys6G85zwz98
879,Kitchen,Town,23 January 2017,"Bedroom Pop, Indie Folk","Ambient, Slowcore, Bedroom Pop","autumn, lonely, lo-fi, depressive, sad, longing, melancholic, atmospheric",214,3,3.61,6wpkg3ktxu9mqkFiL8NGtO
880,Sans Visage,Moments,20 December 2017,Screamo,,"male vocals, passionate",179,2,3.66,1MTHHMXr7hEluQKfS0o5AM
881,Sun Araw,The Saddle of the Increate,24 March 2017,"Neo-Psychedelia, Electronic","Spoken Word, EAI, Dub","psychedelic, complex, avant-garde, improvisation, abstract, playful, quirky, mysterious",282,4,3.16,2hpebzB6yxWuW54NDeNH7j
882,How to Disappear Completely,Mer de Revs,21 April 2017,"Ambient, Drone","Drone, Tape Music",dark,220,,3.51,0c93E8WTkxj2oOJEMX9VmS
883,Pharmakon,Contact,31 March 2017,Death Industrial,"Drone, Power Electronics","ominous, noisy, dissonant, nihilistic, repetitive, disturbing, atmospheric, hypnotic","1,398",11,3.15,4Ce7dnSqt5FieRvkH8XPG3
884,Liars,TFCF,25 August 2017,"Experimental Rock, Electronic","Synth Punk, Post-Industrial","surreal, sombre, male vocals, atmospheric, apathetic, dark, introspective, lonely",910,11,3.16,3HBz63jdzvDnkHpMJtqB43
885,Oto Hiax,Oto Hiax,27 January 2017,"Glitch, Electroacoustic",Musique concrète,"instrumental, improvisation",426,2,3.18,5VdLkQKzp0yhRq1LvTkJRx
886,Mew,Visuals,28 April 2017,"Dream Pop, Art Pop, Neo-Psychedelia","Progressive Pop, Indie Rock, Neo-Psychedelia","bittersweet, playful, progressive, eclectic, ethereal, androgynous vocals",676,10,3.16,3oNtmmffPkYFDo6AhIrCil
887,Shinsei Kamattechan 神聖かまってちゃん,幼さを入院させて,6 September 2017,"Alternative Rock, J-Rock","Dream Pop, Noise Pop, Art Pop, Baroque Pop","energetic, anxious, anthemic, longing, suicide, death, self-hatred, bittersweet",225,1,3.56,
888,Azarath,In Extremis,7 April 2017,Death Metal,Black Metal,,250,1,3.26,6f6kpvAy2nZH80Vg83bV6d
889,Girlpool,Powerplant,12 May 2017,"Indie Pop, Bedroom Pop, Lo-Fi / Slacker Rock","Twee Pop, Noise Pop","female vocals, melancholic, lethargic, love, lo-fi, bittersweet","1,214",10,3.16,120bhi2kgHiYc2FwI7nghO
890,Deerhoof,Mountain Moves,8 September 2017,"Indie Rock, Art Rock","Noise Pop, Art Pop, Neo-Psychedelia","female vocals, melodic, quirky, political",715,4,3.16,1zAJqSgiFOmtlwi4eeJSbR
891,Dizzee Rascal,Raskit,21 July 2017,"UK Hip Hop, Grime","Trap, Political Hip Hop","urban, male vocals, boastful, aggressive, humorous, energetic",606,4,3.17,1EjZ2UwBiTpm4os9jq25WA
892,Au champ des morts,Dans la joie,27 January 2017,"Atmospheric Black Metal, Depressive Black Metal",,"male vocals, female vocals, depressive, dense, atmospheric, heavy, sombre, dark",232,2,3.33,59mAeqeDQMTYo25AvYFxYF
893,Get Your Gun,Doubt Is My Rope Back to You,9 October 2017,"Gothic Country, Alt-Country","Post-Rock, Noise Rock","dark, pastoral, male vocals, sparse, atmospheric, suspenseful",186,5,3.51,54YsUWPL0IaNBX6uQe1opy
894,The Moonlandingz,Interplanetary Class Classics,24 March 2017,"Neo-Psychedelia, Psychedelic Rock",Krautrock,"psychedelic, dense, male vocals, repetitive, warm, lush, rhythmic, summer",324,3,3.16,6Gf3U9YgRm4tKR8Bx9CaIu
895,Wear Your Wounds,WYW,7 April 2017,Post-Rock,"Ambient, Shoegaze, Drone Metal","dark, atmospheric, sombre, ethereal, melancholic, male vocals, lo-fi, epic",282,4,3.18,5pm8EbTtXbVCKNAvVukWZm
896,Ugory,Padlina,15 January 2017,"Sludge Metal, Post-Rock","Ambient, Noise Rock, Field Recordings","raw, lo-fi, angry, heavy",254,,3.28,2fxvIXGJoWRSb8pxndz7VB
897,Ibeyi,Ash,29 September 2017,"Art Pop, Alternative R&B","Trip Hop, Yoruba Music, Ambient Pop","female vocals, tribal",712,6,3.15,3AfBuChwSzSSufGjTAafzt
898,Gorephilia,Severed Monolith,3 March 2017,Death Metal,,"death, male vocals, dark, abstract, violence, heavy, space, aggressive",228,2,3.33,0NWdWYwW7Gihf3rE54Bcit
899,Attic,Sanctimonious,18 August 2017,Heavy Metal,,"male vocals, satanic, ominous, epic",209,3,3.44,3Tbs05kELqZaOXGbfABUDx
900,Bully,Losing,20 October 2017,"Indie Rock, Alternative Rock","Grunge, Punk Rock","female vocals, rebellious",352,2,3.17,0T5W8q4JXryl3iiogSJ0zC
901,Photay,Onism,11 August 2017,"Electronic, UK Bass","Balearic Beat, Ambient, Folktronica, Wonky, Glitch Pop","playful, atmospheric, eclectic, sampling",250,1,3.25,6lw2Nl3pITEMMuhVFMWKj0
902,Gidge,LNLNN,13 January 2017,Microhouse,"Ambient, Tech House, Future Garage, Ambient House","soothing, melancholic, ethereal, winter, dark, sampling",235,2,3.31,09ti5FREd1D2fMJVXzRzkX
903,1988,Gruda,27 May 2017,"Instrumental Hip Hop, Illbient",Minimal Synth,"dark, urban, lo-fi, atmospheric, dense, abstract, sampling, cold",240,,3.31,0LG296Yt7RPinYYSvZduLb
904,John Frum,A Stirring in the Noos,12 May 2017,"Progressive Metal, Technical Death Metal, Dissonant Death Metal",,"dissonant, uncommon time signatures, psychedelic, technical, progressive, aggressive, heavy, male vocals",249,1,3.25,5bUrDMjsjOSLJI5OZCy7oR
905,Turnover,Good Nature,25 August 2017,"Dream Pop, Indie Pop",Jangle Pop,"lush, soothing, mellow, love, warm, ethereal, male vocals, calm","1,051",12,3.14,39Ypnp97w22KOqGR8KjBz8
906,Cut Copy,Haiku From Zero,22 September 2017,"Electropop, Alternative Dance","Nu-Disco, Synthpop, New Wave","male vocals, uplifting, tropical, melodic, energetic, summer, party",499,4,3.16,4VptnMNHBiCaWzeI1E9KDm
907,Darren Keen,It's Never Too Late to Say You're Welcome,24 February 2017,Footwork,"Sequencer & Tracker, Shangaan Electro","instrumental, quirky, sampling, manic, futuristic, playful, energetic",393,3,3.16,02rHkhaFn9GATPs3HtIyrB
908,Bardo Pond,Under the Pines,24 February 2017,Psychedelic Rock,"Noise Rock, Shoegaze","psychedelic, noisy, female vocals, mellow, dense, lush, poetic",317,3,3.17,1olK7UtNA6TRAZXOAbGYEn
909,Diamanda Galás,All the Way,24 March 2017,"Vocal Jazz, Avant-Garde Jazz","Piano Blues, Standards, Opera, Modern Creative","female vocals, cold, avant-garde, death, passionate, disturbing, nocturnal",340,3,3.16,0LIQKbXrUmzjtWA03DMZ1L
910,Waveform Transmission,V 2.0-2.9,29 September 2017,Ambient,"Field Recordings, Dark Ambient, Drone","aquatic, ethereal, surreal, psychedelic, mysterious, space, soothing, mellow",155,1,3.63,0GngfRCFNRAMd9bA1uaJqD
911,Nite Jewel,Real High,5 May 2017,"Synthpop, Alternative R&B","Chillwave, Sophisti-Pop, Dream Pop, Downtempo, Smooth Soul","romantic, summer, sensual, warm, atmospheric, mellow, melodic, female vocals",365,5,3.16,2XonesGr0YvUdhmdCW102B
912,Štěpánka Balcarová,Life and Happiness of Julian Tuwim,2017,Avant-Garde Jazz,"Vocal Jazz, Chamber Jazz, Avant-Garde Jazz, Third Stream","female vocals, calm, acoustic, happy, summer, poetic, improvisation, melodic",183,2,3.53,1GW9GkynEpSaP75rp9MgHx
913,Rincon Sapiência,Galanga livre,25 May 2017,Conscious Hip Hop,"Political Hip Hop, Contemporary R&B","energetic, political, eclectic",217,4,3.43,1NPy2BgfDv9abED1oZpFoO
914,Foxygen,Hang,20 January 2017,"Progressive Pop, Baroque Pop","Glam Rock, Psychedelic Pop","melodic, energetic, male vocals, passionate, playful, optimistic, orchestral, quirky","1,913",24,3.13,2gLCtAv2b62c5pvgxQhjjM
915,Kangding Ray,Hyper Opal Mantis,24 February 2017,Minimal Techno,"Industrial Techno, Trance, Ambient Techno","rhythmic, dark, cold, space, mechanical, instrumental, repetitive",364,2,3.16,6zOf4CWdRAEIMjFgHtrQbX
916,Fever Ray,Plunge,27 October 2017,"Electropop, Art Pop, Post-Industrial","Darkwave, Electro-Industrial, Deconstructed Club","sexual, LGBT, political, dark, anxious, rebellious, futuristic, androgynous vocals","2,871",32,3.11,3UHMhYzYnfTBEuDxb1JmxC
917,Eluveitie,Evocation II - Pantheon,18 August 2017,"Celtic Folk Music, Celtic Rock",Celtic Rock,"nature, acoustic, mythology, female vocals, folklore, male vocals",274,2,3.21,5hWTwqhJzO8mewWO24l4oW
918,Acrimonious,Eleven Dragons,20 March 2017,Black Metal,,"aggressive, occult, satanic, ominous, dark, atmospheric, male vocals",230,2,3.39,7dTveDAFFKGx9qhC6ulotX
919,Mavis Staples,If All I Was Was Black,17 November 2017,"Southern Soul, Deep Soul","Gospel, Soul Blues","female vocals, spiritual, uplifting, conscious",200,6,3.38,7lyJLRjQk2dC16AiMQyyUf
920,White Suns,Psychic Drift,16 June 2017,Power Electronics,"Death Industrial, Spoken Word, Drone","noisy, disturbing, male vocals, dissonant, raw, scary",410,6,3.15,2akvCIBu19Qb7VyjQgdI88
921,Inanimate Existence,Underneath a Melting Sky,25 August 2017,"Technical Death Metal, Progressive Metal",,"progressive, technical, death, male vocals",215,2,3.38,4sWCE537Su0yROwYseEg83
922,2 Chainz,Pretty Girls Like Trap Music,16 June 2017,"Trap, Southern Hip Hop",Pop Rap,"male vocals, drugs, boastful, crime, vulgar, rhythmic, sexual, hedonistic","2,344",17,3.13,5vvvo79z68vWj9yimoygfS
923,Argus,From Fields of Fire,8 September 2017,Heavy Metal,Traditional Doom Metal,"heavy, infernal, male vocals, rhythmic, dark, sombre",183,3,3.51,5llNaY5cchXXUenmrgFUyK
924,Daniele Luppi & Parquet Courts,MILANO,27 October 2017,Indie Rock,"Art Punk, Post-Punk","urban, concept album, female vocals, playful, male vocals, love, sexual",669,1,3.14,5bVcRHWP0snOLLAtM5LEbv
925,Tei Shi,Crawl Space,31 March 2017,"Alternative R&B, Synthpop, Alt-Pop","Indie Pop, Art Pop, Electropop, Synthpop","female vocals, atmospheric, love, sensual",324,2,3.15,0j72ioWBnqYdL0jiihyNhf
926,Washed Out,Mister Mellow,30 June 2017,"Chillwave, Neo-Psychedelia","Plunderphonics, Balearic Beat, Neo-Psychedelia, Psychedelic Pop","hypnotic, warm, mellow, psychedelic, summer, introspective, male vocals, bittersweet",980,7,3.14,04jRKR1FwOlYye86QuMqmu
927,Rebuilding the Rights of Statues 重塑雕像的权利,Before the Applause,15 September 2017,"Post-Punk, Dance-Punk","Krautrock, Progressive Electronic, Experimental Rock","surreal, rhythmic, abstract, male vocals, sampling, repetitive",199,2,3.41,70DH2vaceA9Vv5xeCQJttM
928,Xenia,Xenia,29 September 2017,"Neo-Soul, Contemporary R&B, MPB","Soul Jazz, Candomblé Music, Trip Hop","female vocals, conscious, mellow, urban, rebellious, atmospheric, romantic, protest",191,1,3.53,0elgFvQyeueOn9Z3dbkA7b
929,The Faceless,In Becoming a Ghost,1 December 2017,"Technical Death Metal, Progressive Metal",,"complex, technical, aggressive, heavy, progressive, male vocals, uncommon time signatures, mythology",529,10,3.11,31llYMlEIsKZWNgmIpcXPm
930,Sinister,Syncretism,24 February 2017,Death Metal,,"heavy, death, male vocals, aggressive, occult, dark, violence, infernal",255,4,3.26,6I4M0qo8kUPzoIfz0Idj5J
931,Lorna Shore,Flesh Coffin,17 February 2017,Deathcore,"Black Metal, Technical Death Metal","angry, misanthropic, dark, heavy, technical, suicide, male vocals",281,2,3.24,37il8kw4wzgua9mvGrEnad
932,Pumarosa,The Witch,19 May 2017,Indie Rock,"Dream Pop, Art Rock","female vocals, passionate, rhythmic, atmospheric",205,6,3.39,0J96IgUu6kOK2lXbfZaaod
933,Orchestra Baobab,Tribute to Ndiouga Dieng,31 March 2017,Wolof Music,"Afro-Cuban Jazz, Son cubano, Afro-Jazz","calm, rhythmic, melodic, mellow, uplifting, warm, male vocals",189,1,3.49,4QuxaZxodr5DurYJyb2EbC
934,p.rosa,Neochina,23 August 2017,"Downtempo, Ambient","Ambient Pop, Post-Rock, Vaporwave, Trip Hop, Dreampunk","futuristic, nocturnal, urban, ethereal, lonely, bittersweet, lush, sampling",187,3,3.55,7fhBg9Gg6UBCJX99Q3fxjB
935,Migos,Culture,27 January 2017,"Trap, Southern Hip Hop",Pop Rap,"party, drugs, boastful, crime, sexual, urban, violence, hedonistic","6,544",48,3.09,2AvupjUeMnSffKEV05x222
936,Luiza Lian,Oyá tempo,24 March 2017,Art Pop,"Funk carioca, Synthpop, Vaporwave, Glitch Pop, Candomblé Music","urban, rhythmic, female vocals, nocturnal, poetic, sparse, hypnotic, alienation",214,2,3.37,3gtUHfvgH7FGzkyyh7leZw
937,Kublai Khan,Nomad,29 September 2017,"Metalcore, Beatdown Hardcore, Groove Metal",Groove Metal,"male vocals, political, hateful, aggressive, heavy, misanthropic, angry",219,1,3.41,7gUtqEa1sDelvBvNyNvFHt
938,Obituary,Obituary,17 March 2017,Death Metal,,"heavy, male vocals, aggressive, death, pessimistic, angry",692,10,3.12,07xZ3ekk1HHTTdoYSwlGsm
939,Aeternam,Ruins of Empires,10 February 2017,Melodic Death Metal,"Symphonic Metal, Arabic Folk Music, Progressive Metal","melodic, male vocals, history, fantasy",213,2,3.38,587JoQY2rORTCt4lMt6rO6
940,Currents,The Place I Feel Safest,16 June 2017,"Metalcore, Djent",,"uncommon time signatures, anxious, dark, technical, playful, aggressive, male vocals, sad",206,1,3.50,5N6IHOSvle9RAoC1QvqsgS
941,Creeper,"Eternity, in Your Arms",24 March 2017,Pop Punk,"Horror Punk, Alternative Rock","bittersweet, love, anthemic, male vocals, energetic, melodic, passionate, female vocals",465,2,3.10,4Q3AGdThgRrZmYaFtDbWmP
942,White Death,White Death,17 February 2017,Black Metal,,"aggressive, dark, angry, war, male vocals, lo-fi, raw",214,2,3.43,
943,Dead Cross,Dead Cross,4 August 2017,"Crossover Thrash, Hardcore Punk","Post-Hardcore, Noise Rock","aggressive, manic, male vocals, energetic, heavy, chaotic, noisy, angry",979,12,3.12,0pgakkzw4eUOMPfwBXxj7E
944,The Drums,Abysmal Thoughts,16 June 2017,"Indie Pop, Indie Surf","Jangle Pop, Post-Punk, Synthpop, Bedroom Pop","LGBT, lonely, melodic, bittersweet, rhythmic, melancholic, sentimental, male vocals",775,6,3.12,2dfRhvbhgRTB5wBjI1mihw
945,Havok,Conformicide,10 March 2017,Thrash Metal,Technical Thrash Metal,"angry, political, aggressive, pessimistic, technical, male vocals, sarcastic, triumphant",784,15,3.10,6GI3M1qTLgDNNcZCTzgWEQ
946,Taake,Kong vinter,24 November 2017,Black Metal,Melodic Black Metal,"cold, winter, male vocals, melancholic, noisy, passionate, raw",406,5,3.14,1uXk8qKnezThrQFCMEmKGD
947,Chuck Berry,Chuck,9 June 2017,Rock & Roll,Blues Rock,male vocals,288,7,3.14,015hoc9JAksZE78whqbREG
948,Tangerine Dream,Quantum Gate,29 September 2017,Progressive Electronic,"Berlin School, Synthwave","instrumental, futuristic, space, progressive, atmospheric",214,3,3.38,0KcfgQyDrVKDFxnqeSUEtD
949,Akira Kosemura,In the Dark Woods,15 September 2017,"Ambient, Modern Classical",,"nature, instrumental, calm, soft, bittersweet, melancholic, soothing",189,1,3.56,3IZstlhdTOOtJ5HPQDjEFw
950,Visionist,Value,20 October 2017,Deconstructed Club,"Post-Industrial, Ambient, Weightless","futuristic, energetic, surreal, manic, ominous, heavy, dark, noisy",253,2,3.26,2CfdBXSOhgQiJt8zxSTARK
951,Iron & Wine,Beast Epic,25 August 2017,"Contemporary Folk, Singer-Songwriter, Indie Folk",,"love, soothing, calm, male vocals, peaceful, warm, pastoral, melodic",709,6,3.13,2Ha1FUPZ0RDMjLZFu1iVO1
952,The xx,I See You,13 January 2017,"Indietronica, Alt-Pop","UK Bass, Ambient Pop, Future Garage, Alternative R&B","love, romantic, female vocals, male vocals, atmospheric, melancholic, mellow, soothing","5,104",60,3.08,2PXy9USZAoTSdtrxfkPBnl
953,Primus,The Desaturating Seven,29 September 2017,"Progressive Rock, Funk Rock, Experimental Rock","Psychedelic Rock, Rock Opera","concept album, psychedelic, progressive, uncommon time signatures, quirky, male vocals, surreal, complex","1,304",11,3.11,4PktyFM7wcRMw4KWvU8d9I
954,Peter Silberman,Impermanence,24 February 2017,"Slowcore, Dream Pop","Ambient Pop, Ambient","minimalistic, male vocals, melancholic, mellow, nocturnal, melodic, ethereal, atmospheric",553,9,3.12,3sR2dXUyecxOsoB8WgQQZd
955,Surf Curse,Nothing Yet,10 January 2017,"Indie Pop, Indie Surf","Surf Punk, Garage Rock, Jangle Pop","energetic, melancholic, summer, longing, ethereal, introspective, nocturnal, breakup",365,2,3.14,5r62DdOxmstEK7e9Mhayhp
956,Lindstrøm,It's Alright Between Us As It Is,20 October 2017,"Space Disco, Nu-Disco","Berlin School, Art Pop","space, female vocals, atmospheric, rhythmic, lush",260,2,3.17,44FcObMDShneMqmiATghu2
957,Decapitated,Anticult,7 July 2017,"Groove Metal, Death Metal",,"technical, rhythmic, aggressive, male vocals, heavy, dark, energetic, angry",594,4,3.09,6t3GDSOf20zSYD2MwoljBl
958,Dryjacket,For Posterity,13 January 2017,"Indie Rock, Midwest Emo",Math Rock,"male vocals, melodic, mellow, bittersweet, passionate, melancholic, uncommon time signatures",243,8,3.25,4EiZtbDgcW6sLV0u6rrJ3S
959,The Maine,Lovely Little Lonely,7 April 2017,"Pop Rock, Alternative Rock","Pop Punk, Power Pop",male vocals,228,3,3.41,2jStuYeaRty1cwxjoxfo9K
960,Witherfall,Nocturnes and Requiems,10 February 2017,"Progressive Metal, US Power Metal","Neoclassical Metal, Heavy Metal, Power Metal","male vocals, heavy, dark, melancholic, technical, melodic, epic, complex",186,5,3.46,5HBfbKtp1XNX1Q6zh8vwWt
961,Rogal DDL,Nielegal 217,3 November 2017,Hardcore Hip Hop,"Gangsta Rap, Trap, Experimental Hip Hop","crime, urban, nihilistic, drugs",169,3,3.55,1VqhLy61KPJEraFOv4NmMg
962,Iron Reagan,Crossover Ministry,3 February 2017,Crossover Thrash,Hardcore Punk,"male vocals, aggressive, rebellious, humorous, anti-religious, death, political",536,5,3.12,3kTEOedIeXQIXY9JawtaZJ
963,Eluvium,Shuffle Drones,10 November 2017,"Ambient, Drone","Minimalism, Indeterminacy","concept album, instrumental, mellow, atmospheric, soft, lush, aleatory, ethereal",324,2,3.13,4tPXgZLAm906BUXtCwCkpX
964,WJSN 우주소녀,HAPPY MOMENT,7 June 2017,"Dance-Pop, K-Pop","Electropop, Synthpop, Nu-Disco, Future Bass","happy, female vocals, quirky, energetic, melodic, love, passionate, sentimental",273,5,3.27,4nnyYQGOKRU090FK7sfunL
965,Xandria,Theater of Dimensions,27 January 2017,Symphonic Metal,"Folk Metal, Power Metal, Progressive Metal","female vocals, melodic, orchestral, epic, fantasy, optimistic, folklore",248,5,3.24,
966,Syd,Fin,3 February 2017,Alternative R&B,"Neo-Soul, Pop Rap, Trap","sensual, lush, passionate, LGBT, sexual, mellow, female vocals, nocturnal","1,128",7,3.12,59Bbr32pMTFHlUb8Nv1Kr0
967,The Underachievers,Renaissance,19 May 2017,"East Coast Hip Hop, Cloud Rap","Conscious Hip Hop, Trap",,512,5,3.13,6KH0I5mrNXDuY7Z7oSeGOo
968,Information Flash,Ego Murda Sound,5 January 2017,"Outsider House, Breakbeat","Jungle, Drill and Bass, Hardcore [EDM]","repetitive, urban, rhythmic, mysterious, instrumental, atmospheric, sampling, party",315,,3.14,0TvL4o72MzALCwUFZ7SzeG
969,Born of Osiris,The Eternal Reign,24 February 2017,Deathcore,"Progressive Metal, Djent","uncommon time signatures, male vocals, technical, heavy, progressive",320,3,3.10,6I9rxohdKInov3F52qTlV2
